word,empathy,distress,count
sport,2.11490875337384,1.4611924202701634,3.0
spot,3.808230540653097,3.0707746975546004,3.0
spotlight,3.47425235883027,2.62884346686682,1.0
spousal,4.06896801966661,3.85319138767691,1.0
spous,3.42358377078338,2.81522832577733,1.0
spout,2.25675470429547,2.36295605592906,1.0
spray,2.48848721614889,4.11759303646818,1.0
spread,3.8053762335591137,4.5135318835262135,3.0
spree,1.83729038737737,4.86823621074713,1.0
spring,2.8764039675541,2.99791900905474,1.0
springer,5.55454422795302,4.78997269712552,1.0
spur,2.64218826641293,3.72429835919842,1.0
spi,1.58398350881361,2.62748910557438,1.0
squalor,3.89805605248055,4.90773625032262,1.0
squar,4.68619341225832,3.81969470665315,1.0
squash,1.37904420141474,3.37432071160493,1.0
squeez,4.53858755111979,5.24392536734396,1.0
squirrel,4.310352358248365,3.780050183271375,2.0
squrriel,2.33399398365416,2.23877081014407,1.0
st,4.57958014720289,3.06281088083676,2.0
stab,4.00995290355002,5.486661052993485,2.0
stabil,3.81232594813945,2.3751211449597,1.0
stabl,2.96746818355482,2.05003429294655,1.0
stack,3.58494569166153,3.09690671777327,1.0
staff,3.31216696609411,4.02693765127344,1.0
stage,4.65430645027734,4.04928256123466,2.0
stagnat,2.49810870906572,2.89560128321388,1.0
stahl,5.3662389222115,4.6402887021379,1.0
stain,4.88827907239629,3.7828189370059,1.0
stainless,2.66789850967311,1.87363160819642,1.0
stakehold,5.17314344594487,4.25413908871689,1.0
stake,3.48358522321164,3.7655125194058,1.0
stall,2.74549457652709,4.20778694483597,1.0
stanc,2.36572442567388,1.964292041232195,2.0
stand,2.1919825130291564,3.0055005969827966,3.0
standard,2.953673236757155,2.458894227974195,2.0
stander,2.50472977454431,4.60220320127315,1.0
standoff,2.740990271662,3.39888393106728,1.0
stapl,3.80727326608767,2.87544139783556,1.0
star,4.4592985299919,3.72041096339378,2.0
starbuck,3.82391097345617,3.45121237622573,1.0
stardom,4.0362263932209,1.70072834939343,1.0
stare,2.4994551677923,4.59399838309902,1.0
start,3.1050325004069,3.046766945321635,4.0
starter,1.88238033955055,1.27691163577764,1.0
starvat,5.26545928769687,5.04889310565465,1.0
starv,4.75741996593107,5.16428780513128,1.0
stat,3.274762922110555,2.566881249580875,2.0
state,3.2068253841547447,3.270655697516747,4.0
statement,2.858734792625225,4.18553025671488,2.0
statesid,2.22331025836045,1.67623138518342,1.0
station,4.344906918472755,4.102858717480415,2.0
statist,3.614664516772975,3.5428180460485477,4.0
statistici,2.33399398365416,2.23877081014407,1.0
statment,2.44111163130324,3.24267373147352,1.0
statu,3.453518636330805,2.0855279496863,2.0
stay,2.056526272035897,1.7590199431882676,4.0
steal,3.1852385631143,3.7491394623884853,2.0
steam,2.32911647051688,3.91124045111686,1.0
steel,3.95999296027137,4.36212252578481,1.0
steer,3.28962517939127,2.32655924667677,2.0
stem,1.99444717759927,3.57477949542764,1.0
step,3.2200663015742763,4.2037681855149005,3.0
stepdad,4.27425509019314,4.44924042063413,1.0
stereotyp,3.4109859711984,3.75705414913428,1.0
steve,3.69451432755075,3.01735551145625,1.0
stick,1.48986681312266,1.7220394369062402,2.0
sticker,2.7170060100011,2.74071868511812,1.0
stigma,3.8307258421262,3.27031387990168,1.0
still,2.07633975688309,1.96513466910352,1.0
stimul,2.2962087185264553,2.9711584609407646,2.0
sting,4.1625578680315,3.84948889004478,1.0
stink,1.27154847846973,1.76872571621922,1.0
stipul,2.88362533808045,2.19080206401088,1.0
stir,2.3495426264067234,2.730392230682773,3.0
stock,1.49351529266196,2.04769028293251,1.0
stoic,3.54715145238204,2.16141439066939,1.0
stole,3.45028401912731,3.63973080441356,1.0
stolen,4.16516320467607,3.81805563237472,1.0
stomach,4.4308725643463305,4.80720522053896,2.0
stomp,4.68875054165206,4.20207950869056,1.0
stonewal,3.12823163462172,4.26510473396837,1.0
stood,1.87529710740664,3.96515269940747,1.0
stop,2.6642191208548076,4.484473753842767,4.0
store,2.852020308366997,2.9210635139436296,3.0
stori,4.15283880422593,2.507608229910133,3.0
storm,4.18745990219225,4.219924386147174,3.0
stove,2.20255497514559,2.19245265072613,1.0
straight,2.10847478175167,2.10369510247123,1.0
straighten,1.78399219194382,3.60996958286492,1.0
strain,2.96098790839077,2.0097750447931304,2.0
strang,1.49153467395066,2.45102397594404,1.0
stranger,2.673714862984935,4.3117453468142255,2.0
strangest,1.20278877060013,3.0748741453866,1.0
stranglehold,4.05902631456555,4.66542084181037,1.0
strategi,3.24648092015812,3.26678728899983,1.0
straw,2.16091434489541,3.70846379325666,1.0
strawberri,3.21493494698806,3.25810522520852,1.0
stream,3.89598832615997,3.8926899110794455,2.0
street,3.79764723166028,3.929849074536885,2.0
strength,4.9531171040627,4.04439432183337,1.0
stress,4.22810951099314,4.708283950245625,4.0
stretch,2.58356149984562,3.23931620026821,1.0
strict,2.80429332946588,2.93755839072387,1.0
stricter,3.28738737979572,3.5382468274247,1.0
stride,3.36500485612893,4.2740873228147,1.0
strife,4.85339611995914,3.40137480427416,1.0
strike,3.96594838152968,3.92821305060713,3.0
strip,3.521859185221505,3.871274845527715,2.0
strive,4.44456854734402,4.13447862257126,1.0
stroke,4.778954738208675,3.59061536512349,2.0
stroller,4.46844301375026,5.34961648052111,1.0
strombolo,2.33399398365416,2.23877081014407,1.0
strong,3.69564182172412,3.24635447863899,1.0
stronger,3.31034720820025,3.44056114444576,1.0
strongest,3.08141851010027,3.64179379356693,1.0
stronghold,5.55290814547416,3.65072038647074,1.0
strongli,2.53958948681798,3.73049909617619,1.0
stroumbolopoulo,2.33399398365416,2.23877081014407,1.0
struck,4.75625963412359,4.30130156049293,1.0
structur,3.81850733535541,1.96334937954029,1.0
struggl,5.021683259673643,4.0132427180892245,4.0
stuck,2.1762043786065,2.28577492045664,1.0
stud,1.9893855012061,1.87846306288609,1.0
student,4.40591257468062,4.1518227844198,2.0
studi,4.54242822036342,3.6698738257046397,2.0
stuff,2.28080607208523,1.14522945508256,1.0
stuf,3.19406970111572,4.12820751202335,1.0
stun,4.2304063638158755,4.6148121567387,2.0
stupid,1.2805015002518099,2.258263615752475,2.0
stupidest,1.10055367715272,2.3969874369241,1.0
style,2.3523924791754,1.32525962540214,1.0
subhuman,3.98471861997874,5.95335838674864,1.0
subject,3.1164893200751953,3.638119847982465,2.0
subjug,3.49517667719396,5.04754623481269,1.0
subscrib,3.97516654031813,3.43126533715377,1.0
subservi,1.33833200093678,2.63366736057447,1.0
subsidi,3.07512478577789,4.05398247336806,1.0
subsid,2.10368060769288,3.65207837681513,1.0
substanc,2.42420990706435,2.46945569865858,1.0
substandard,1.74475710124547,4.70034779732626,1.0
substitut,3.24498239771485,2.95879189390019,1.0
subtli,1.95188480676509,2.74188311952896,1.0
suburb,4.77215048394836,3.242562982283,1.0
succeed,2.02819858586661,1.76973440581853,1.0
success,2.9076830811464327,2.428160529981027,4.0
succumb,4.2865125170228,4.318267182486805,2.0
such,3.22817647308716,3.34670296859298,1.0
suck,2.44548272954877,2.393604538364435,2.0
sucker,2.27869772759299,2.20910842601563,1.0
sudan,5.14801156920322,4.91476149976465,1.0
sudden,3.49135149664479,3.35458818544591,1.0
suddenli,3.03704074454286,3.60430233448046,1.0
sudfer,2.33399398365416,2.23877081014407,1.0
sue,3.37936586240748,3.80411793661055,1.0
su,2.253755588677805,3.06942145306883,2.0
suffer,5.2746508894827375,4.916384409614997,4.0
suffici,2.17966063202205,2.70615208047724,1.0
sugar,5.00123803554443,4.73756895669401,1.0
suggest,2.37405073458913,2.630414094383552,5.0
suicid,5.20760434835065,5.342738823720159,2.0
suit,2.17448904927904,1.91407894068019,3.0
suitabl,4.28017573310172,3.1375492924909,2.0
suitcas,3.90878357753735,4.30364437655761,1.0
sulfur,3.51539417211276,4.2382214748338,1.0
sulphur,4.33757477305119,4.40125703104735,1.0
sum,1.80551478490624,2.7658752173376,2.0
summer,3.1677282917050347,2.95219137466959,2.0
sun,4.9514758764906,4.63842710935716,1.0
sunday,3.75124003848688,3.07572723391869,1.0
sung,5.42009682932752,3.13270602339271,1.0
sunk,3.87475268736531,3.67358323550036,1.0
sunni,3.88114219385924,3.81614442589277,1.0
sunset,3.9085536159284,3.83752832748766,1.0
super,4.22964277450931,3.58256273814443,1.0
superbug,3.72649238055365,4.72755342271769,1.0
superflu,1.45026259717815,2.06920856600968,1.0
supermarket,3.453844407861105,4.08748580014495,2.0
superstiti,2.32239577156873,3.51224252037413,1.0
supervis,4.0427177488021,4.0120598830072,1.0
supplement,2.79136163735894,3.19810409556553,1.0
suppli,3.96093823023385,3.7804757192611764,3.0
support,3.5592895054311984,3.55258735334241,7.0
suppos,1.7122822282968,2.29096324036889,2.0
supposedli,1.53419727443459,1.80243664968404,1.0
suppress,2.984087190895835,3.269055026923315,2.0
supremacist,4.053185819358505,4.635680839533736,2.0
suprem,2.33546397958151,3.75545369807578,1.0
supris,2.4662164539777898,1.4254141653619752,2.0
sure,2.3176009223265353,1.9768384507483852,2.0
surfac,5.09030954612017,2.77299975388743,1.0
surfer,2.21364100676339,2.465531699680915,2.0
surf,2.38014682950843,1.75886950779675,1.0
surgeri,4.017085379127765,2.808282398916435,2.0
suriv,5.39574891936025,2.77969002982806,1.0
surli,2.00323395164181,2.63402874313404,1.0
surpis,1.78825780529304,1.71210248020033,1.0
surpr,2.33399398365416,2.23877081014407,1.0
surpris,1.5158347612613534,2.274261686792283,3.0
surprisingli,1.42308674219988,1.25676985474496,1.0
surrend,5.21265995860368,5.37074416368458,1.0
surround,4.6671122009927375,3.421545184508995,4.0
survey,4.4538557028901,4.22661450524386,1.0
surviv,4.708721354866152,2.828698173602622,4.0
survivor,5.170470171329325,3.834500966143735,2.0
susan,4.86595768570207,4.49870512853418,1.0
suscept,3.77633595596656,2.63062718032921,1.0
suspect,2.26086130719444,3.218428135169655,4.0
suspend,2.94849750661009,4.74738717465597,1.0
suspens,1.88880544233329,3.28171924107711,1.0
suspicion,2.63960387152962,3.89031679262432,1.0
suspici,1.36338731253261,3.70586555868775,1.0
sustain,4.496418222069696,4.065147581605307,3.0
swallow,4.26166540465154,3.69085249953015,1.0
swam,4.45528139873385,3.99412716877154,1.0
swamp,2.9993220530355,3.50665614720701,1.0
swastika,4.83261336578057,5.21104828368581,1.0
swath,3.93444519197394,3.43080244426236,1.0
swat,2.29171255063514,2.63162865256587,1.0
sway,1.67458184361239,1.73416224580233,1.0
swear,1.95117816665062,2.90899578094051,1.0
sweatshop,3.35978391791931,4.86867889807009,1.0
sweden,4.1705809915088,2.68133500301825,1.0
swedish,4.73483079695133,2.03556046325197,1.0
sweep,3.80129393084341,2.01896743370738,1.0
sweet,5.24677258802572,3.98439526860837,1.0
sweetest,5.17783197025176,5.03147213226159,1.0
swept,3.72193598529182,2.67197831939591,1.0
swim,3.151619146066145,2.817397535397005,2.0
swimmer,3.803676590094,2.66842548807154,1.0
swiss,3.49678088842591,3.17500908788866,1.0
switch,2.9749987295087768,3.2058839581599234,3.0
symbol,5.708980078639886,4.461401304173193,3.0
sympathet,3.57682638087056,2.24911948211229,1.0
sympath,4.192662107794537,4.35488604611625,3.0
sympathi,4.49322419206875,4.5465241572158,1.0
symptom,3.64681788943217,3.06360542274815,1.0
synch,1.49083846698779,1.44634960098863,1.0
syndrom,3.35766760545474,2.91092945247188,1.0
syria,4.97627161577855,5.04119582276164,1.0
syrian,4.66768540171448,4.630678609488285,2.0
syring,2.61956732938147,3.59797716004253,1.0
system,4.039731686339125,2.766691794866145,2.0
t,3.75698610833652,2.89195073065108,1.0
tabl,2.41339521390813,3.62509432804192,1.0
tablet,5.15212733629702,4.15392672956348,1.0
tabloid,3.44820679228152,2.6274844802202,1.0
tab,3.48219282391312,2.03108344402856,1.0
tackl,2.64824619875429,3.41438044187922,1.0
tactic,2.89511350168997,3.6272998815647552,2.0
tad,1.30371173718553,2.16896025722966,1.0
tag,3.83730046707921,2.67946883273983,2.0
taglin,4.35793362842196,2.81240317701644,1.0
tail,2.42241333646038,1.87016146728917,1.0
tailor,4.22480978206471,2.4692092118156,1.0
taiwan,2.81681014859014,2.59223568233335,1.0
taiwanes,2.32898748971325,2.3229626763596,1.0
take,2.4972887517803066,3.8990264471352933,3.0
taken,2.95930066124364,4.56414025827933,1.0
takeov,3.88889053332774,3.63636601359418,1.0
talal,2.33399398365416,2.23877081014407,1.0
talent,2.8953796263824003,2.72494945256959,2.0
tale,3.14969672658067,2.33988384040739,1.0
talibaan,2.33399398365416,2.23877081014407,1.0
taliban,3.945569200324,3.69678481593421,1.0
talk,3.017480844951585,2.56002278017818,4.0
tallent,4.86457034865086,3.06462621898764,1.0
tame,2.05824143283999,2.32482449225031,1.0
tammi,5.36332887500134,5.01866003815123,1.0
tamper,3.2756493861531,4.53055340898211,1.0
tanaka,4.30789840338198,4.60780081852239,1.0
tangibl,5.47037626595647,4.05260713003557,1.0
tank,2.16846838920194,2.95891818667888,1.0
tanzania,6.34467416991282,5.13654470638829,1.0
tap,3.93473665554841,3.10563694188338,1.0
tape,3.275575368028335,3.65623708881224,2.0
target,4.9335034938965485,3.8963917433899296,5.0
tar,4.34714449467106,4.06986946826492,1.0
taser,4.67257070874432,5.588948992927881,2.0
task,3.40957890944893,3.064395346504,2.0
taught,3.62703730938917,3.18846443870307,1.0
tax,2.4377706392181833,2.1328049490788437,3.0
taxat,3.86636590906538,2.39201898447752,1.0
taxi,3.72045095930641,4.58726103212092,1.0
taxpay,3.6042330195917,3.69862399947483,1.0
taylor,5.26490327213859,4.70304947714757,1.0
te,2.5573210764263,2.30293457603716,1.0
teach,3.8707284208781925,3.7117487812899674,4.0
teacher,4.6686534183620445,5.01667583981229,2.0
team,3.4274361172077,3.0273879471614134,3.0
tear,5.024182521617828,4.539672388032453,4.0
tech,2.41748152784891,1.37607255995762,1.0
technic,2.47293709867676,1.4552947807186,1.0
technician,2.83415706876903,3.52912815882413,1.0
techniqu,3.44899720294088,3.06993159757784,1.0
techno,4.1282060835567,3.01691290288755,1.0
technolog,2.9061813828039798,2.77585699553338,2.0
tediou,1.67031503564565,3.0325183790947,1.0
teen,4.10913231908313,3.733333517057595,2.0
teenag,3.286022089531953,3.43475468832929,3.0
teeth,4.93596012591657,3.58397510739628,1.0
teixeira,5.07638011825816,4.80693349901804,1.0
televes,2.33399398365416,2.23877081014407,1.0
televis,3.904774547136755,2.9806883630079897,2.0
tell,2.828619831155427,3.1555142897347133,3.0
teller,4.09484937539435,3.73054718174442,1.0
temper,3.50448671725902,2.3025398491709,1.0
temperatur,3.46453911667006,3.741690623165065,2.0
temporari,1.88846305529634,2.10048887736277,1.0
temp,2.10864916145407,3.32245667138668,1.0
tempt,3.065416024200845,3.766107944100565,2.0
ten,3.84967774367637,4.28466618156651,2.0
tenant,3.59153432347433,3.91416662830632,1.0
tend,2.35869307841231,1.33994912903407,1.0
tendenc,2.48956256295196,2.4050747506741,1.0
tender,4.89912413656742,4.4697891973687,1.0
tens,2.71251397671876,4.094065478246365,2.0
tensig,2.33399398365416,2.23877081014407,1.0
tension,3.751079048309975,3.6506461078047048,2.0
tent,4.06456603516031,3.31422035350722,1.0
term,3.9273006729116897,2.75677697122382,2.0
termin,5.17388586865316,4.31668083823906,1.0
terminolog,4.10682239945274,2.12568265626312,1.0
terminu,4.60822816055246,3.90176957243564,1.0
terribl,3.494064833441545,4.1421078388553,2.0
terrifi,2.9602925255548502,5.33797698277401,2.0
territori,4.704947536812015,3.9706819353762053,2.0
terror,3.07348155695113,5.24907333729692,2.0
terrorist,2.55196419384752,4.79297195447138,2.0
terrosist,2.33399398365416,2.23877081014407,1.0
terrosit,2.33399398365416,2.23877081014407,1.0
terri,3.66386691570986,4.26481108967836,1.0
test,2.7119843678228066,3.1686999840185064,3.0
testifi,3.81611788667944,5.33415021982672,1.0
texa,3.44561917388782,4.07620962739923,1.0
text,4.348072698760815,4.608862003974945,2.0
th,3.90794156646067,3.06495898458852,1.0
tha,1.8800874256103,1.56069391628262,1.0
thai,2.1778195396991,2.81524130743155,1.0
thailand,3.52565399419451,3.2867837655574,1.0
than,2.39750067555012,1.63551872926808,1.0
thank,3.7053526326586823,3.2264829331790423,4.0
that,2.552404471888595,2.0212563877569547,2.0
thaw,2.48141775048618,3.3735871443291,1.0
the,2.65099708126283,2.33435269761003,1.0
theat,3.2385386279499,1.64713219038347,1.0
thee,3.98367480968716,4.09395250929742,1.0
theey,4.22704003470605,3.11139371469986,1.0
theft,4.36205305575224,3.82695746434632,1.0
thehri,2.33399398365416,2.23877081014407,1.0
their,3.602147046200775,2.618467681160125,2.0
them,3.67171152981969,3.59790841780339,1.0
theme,3.45461448282847,2.35315334298122,1.0
themselv,1.83827114706048,1.99278192329791,1.0
then,3.08975288213043,3.01627518934799,1.0
theocraci,2.30534815099163,2.46941190978297,1.0
therapi,4.97760343885404,4.31159433270842,1.0
there,2.4579701079376797,1.623260017900975,2.0
these,4.22907533592146,4.21507348234583,1.0
they,3.5475058347319,3.04309991755101,1.0
theyll,3.3085552298525,2.45285055370705,1.0
theyr,3.59822051647762,2.72812362750859,1.0
thick,3.93319780543099,2.91613130665579,1.0
thier,4.38377008327837,2.4935743834346,1.0
thin,2.99701664575281,2.99165386317557,1.0
thing,2.19289781146469,1.901225794803115,2.0
thinj,2.33399398365416,2.23877081014407,1.0
think,1.7469542729780567,2.42392610857747,3.0
thiol,5.26815882238179,2.40438938176481,1.0
third,2.6679600808316604,3.930658597093315,2.0
thirst,5.70629822705966,4.66633324176384,1.0
thirti,2.60113758398409,3.5307125706641,1.0
thi,3.05373436517482,3.74603766877263,1.0
tho,1.45704147697791,1.45817605276825,1.0
thoght,4.66596235268876,3.25445667823091,1.0
thoma,5.04382176003721,4.90059501972282,1.0
thoos,4.38217307000955,2.50686527749814,1.0
thorough,4.36821674404813,3.92429651878076,1.0
thoroughli,2.48186386521421,4.20404972658184,1.0
thorton,3.57215877184995,3.13991850542506,1.0
those,3.28404212467538,2.89557678279678,1.0
though,1.35439703033582,1.09154036588725,1.0
thought,3.294354754585455,2.9785201519092652,2.0
thoughtless,3.15213132505728,5.33167114169845,2.0
thousand,3.73708070764809,4.1736234982745355,2.0
threat,2.9477826401113703,3.97017255292862,2.0
threaten,2.819613963808415,5.07980301952973,4.0
threath,2.33399398365416,2.23877081014407,1.0
three,3.27327515421725,4.01104490480867,1.0
threw,3.45517354856394,3.96409161978675,1.0
thrill,4.32049732337652,4.6028364645722,1.0
thriller,3.20490750107881,3.0098052259481,1.0
thrive,3.0900326479251503,3.1497618577340702,3.0
throat,4.97327722224792,4.42908812929842,1.0
through,4.9212385861563,4.39161475801933,1.0
throughout,3.95803718372508,3.45887924690235,1.0
throw,2.795777383487797,3.113755766275137,3.0
thrown,3.1009084811074,3.37874876102177,1.0
thula,2.33399398365416,2.23877081014407,1.0
thumb,3.13107005088871,2.00729046585934,1.0
thursday,4.1941327701791,3.79454517404561,1.0
thwart,3.04427476099203,4.25496082273153,1.0
ticket,5.29524035432022,4.08978720370482,1.0
tick,4.49601302271334,3.96827736629441,1.0
tide,2.93336102558165,4.25391206486288,1.0
tie,2.6306035629708835,3.5825152035450034,3.0
tiger,4.938130902597795,3.791102645626815,2.0
tight,3.39534045868602,3.5410238103089,1.0
tighter,3.23641592396199,4.27371272921973,1.0
tightli,3.47830824490043,3.94107449026267,1.0
til,3.17812772445439,2.83710244959903,1.0
till,3.15994399633441,2.92597224355762,1.0
tilt,2.82712813452926,3.76997621064299,1.0
time,3.6809412221913895,3.2045926251486168,3.0
timelin,3.684512302606535,3.8697898339396453,2.0
timeshar,3.1300672662394398,3.3812144506469,2.0
tiniest,2.8255937502981,4.62135374907669,1.0
tinnitu,5.2063760953775,3.68420932111341,1.0
tini,3.56928469425875,4.04398057854697,1.0
tip,3.27327307222729,3.02330188522962,2.0
tipto,3.27295371842268,4.13860769148111,1.0
tire,2.64042773660998,4.0183430085161,2.0
tirelessli,4.50646787691416,4.72414765672047,1.0
titl,3.129530166825223,1.7467583763486731,3.0
tmz,3.950558620697,3.81651217495483,1.0
to,3.70526085519343,3.43678462435653,1.0
today,3.305806230377525,3.11930989809595,2.0
toddler,4.61805323213833,5.22523553583338,1.0
tog,3.41369613667632,3.47877756333442,1.0
togeth,3.86473940519494,3.86771963399655,1.0
toilet,2.21188467702742,3.1320685665784,1.0
told,2.67233879292798,3.96411967486901,1.0
toler,2.0444987399102272,3.1033690994737553,4.0
toll,4.935832891242795,5.227380820428005,2.0
tomato,4.65897459603468,5.12568785437607,1.0
tommorrow,3.76512387244961,2.78969847799058,1.0
tomorrow,2.55066124539742,3.44135024014921,1.0
ton,3.859782440839345,3.33750850841429,2.0
tone,3.07029890862415,2.04742146641534,1.0
tongu,4.51569343681792,2.56656963159545,1.0
tonight,3.32587084914373,3.43772225900682,1.0
too,3.17413122078673,2.27731126144158,1.0
took,3.32729683086004,4.05919514765238,1.0
tool,3.85609888748291,3.54708543994493,1.0
tooth,5.57121905001552,3.37050007897766,1.0
top,1.82494659087095,1.68582940634667,1.0
topic,3.003488487945935,1.27028146290003,2.0
topless,1.34259239923514,2.98688354364056,1.0
torment,4.62035193970691,5.39459933637645,1.0
torn,5.13184977588263,4.14213046895975,1.0
tornado,5.44098293876445,4.64737003279922,1.0
tortur,3.6582579008817135,5.709020300055205,3.0
toss,2.35039851700915,2.72101591136453,1.0
tot,3.59405913328854,3.33018393823419,1.0
total,2.81084789577955,3.75738235677353,2.0
touch,4.2099728478406435,3.7144852527790664,3.0
tough,4.43044403195776,3.18932196871956,1.0
toughest,3.69533552977636,3.92857728885372,1.0
toughi,3.74217431225343,1.80572060136106,1.0
tour,5.6376473544288,4.73534913705922,1.0
tourism,4.72744747589462,3.84873297471458,1.0
tourist,3.00830411873471,3.02445130108442,1.0
toward,3.11944412093505,3.7826966302019347,2.0
town,3.981539180319865,3.097919811283805,2.0
towrd,3.75126804172938,2.40914637603488,1.0
toxic,3.71568734051902,5.28136917854953,1.0
toxicolog,5.4531049761704,4.5653659977091,1.0
toy,3.798393873702735,4.07211560205302,2.0
trace,3.51950151686411,2.45311652197793,1.0
track,4.043973897416943,3.942400614128663,3.0
tract,5.17538850637514,3.37465175872249,1.0
trade,1.6690873693637776,2.4845060800048424,4.0
tradit,4.155229110831827,2.1217414409516535,3.0
traffic,3.74045895592947,4.38804992353506,1.0
traffick,4.68020754260848,5.24923745940107,2.0
traffik,4.60479638019902,4.52267370993719,1.0
tragedi,5.7149764398429195,4.99785655417615,2.0
tragic,5.172121308084325,5.119679587914581,2.0
trail,3.473462366576643,2.9927007079136234,3.0
trailer,1.90941651160199,3.3697857219444503,2.0
train,3.76036604585419,3.794449667549685,4.0
trainer,2.89819249549227,3.64532145477525,1.0
transfer,3.6840931059989197,3.825044401058105,2.0
transform,5.1063907599525,5.23823595340299,1.0
transgend,4.08769330314213,3.99771058190482,1.0
transit,5.5072206115489,4.72360205139385,1.0
transmit,4.50248310593077,3.49984981244527,1.0
transpar,3.77395858157584,4.11837348298198,1.0
transpir,1.72906907784994,2.42134122647459,2.0
transport,5.1440771303871,4.734606119752507,3.0
trap,3.249322405560875,3.746553244344725,2.0
trash,1.80921643544331,3.23347258470645,1.0
trashi,1.23462185287398,2.12998112954043,1.0
trauma,6.07224883223634,4.57409473644337,1.0
traumat,5.4241925161588345,5.06434660759188,2.0
traumatis,4.92957802426536,5.61762723374558,1.0
travel,4.49462996049367,3.5122112528358,4.0
travesti,2.29773469672088,5.13865092958541,1.0
treason,3.24060284656883,4.58997409181286,1.0
treat,3.72372319738357,4.042178357448692,4.0
treatment,3.9727097723072897,3.86291360641242,2.0
treati,3.73830042480602,4.41871590682194,1.0
tree,5.254381383549105,3.6460498323514603,2.0
tremend,4.739690486695875,4.15081751001051,2.0
trend,1.763645478878565,2.47913832152601,2.0
tress,4.55281131051847,3.25824862307522,1.0
trial,3.8110143312586047,4.5922106732354795,2.0
tribal,4.704620594605405,3.44854511841439,2.0
tribe,4.91299241731706,3.59624660779774,1.0
tribesman,4.67058426699588,3.2988156092647,1.0
tribut,4.3934789951529,3.7977329592783,1.0
trick,1.7108194440888,2.7328443261976165,3.0
tricki,2.41063311492886,1.73586502569369,1.0
tri,2.2477053017527173,2.9461643253024077,4.0
triger,4.82042300390514,4.63998601121592,1.0
trigger,3.7762063471089533,3.60570632814462,3.0
trinket,4.64148519899971,2.36524024418812,1.0
trip,3.8453955951365635,3.6974902964244833,3.0
tristan,6.03689161031657,5.0534486590653,1.0
trivial,1.53799161657797,1.21424388636882,1.0
troop,4.70836507301835,4.68393532165894,1.0
trophi,1.9581347593746599,1.66588523706695,2.0
tropic,3.35813272571389,2.68759890905135,1.0
troubl,3.0283590893761825,3.32575058722703,4.0
troup,2.93281376516526,2.94826207988106,1.0
truck,3.56531026129687,4.23346192939969,1.0
true,2.41547523308266,1.70691875926167,1.0
truli,4.0839482136944,4.20747459236063,1.0
trump,3.467988306511695,2.9093337884491453,2.0
trumph,4.20277826548761,4.59159530337143,1.0
trun,3.19311684894371,2.63636496677212,1.0
trunp,2.33399398365416,2.23877081014407,1.0
trust,2.650857188100343,3.8211550777519734,3.0
truth,3.6950085999892,4.12921011242015,2.0
tshow,2.33399398365416,2.23877081014407,1.0
tsunami,5.0815982525958905,4.094588769408055,2.0
tuberculosi,4.57685363216627,3.65825187600075,1.0
tuesday,4.34410879883778,3.62046991466487,1.0
tug,5.41608547470935,3.59825587779045,1.0
tumor,5.718557932925,4.5413907864901,1.0
tump,3.45291820214196,3.66763498058724,1.0
tune,3.09181787671075,1.39448878590573,1.0
tunnel,4.07543673563572,4.96867998109831,1.0
turbin,5.67237991210879,4.84424900922139,1.0
turkey,3.14763471677918,3.738039480064,1.0
turkish,4.09068866015358,3.55070967251911,1.0
turmoil,4.48669886784592,3.89974152977164,1.0
turn,3.2035155540633298,4.515056903851405,4.0
turtl,4.221637261698605,4.74296431179863,2.0
tv,3.01385700625718,1.99249110335139,1.0
tweet,4.223208499447001,4.0526820112532,2.0
twelv,3.90071952814154,4.43568761279085,1.0
twenti,3.07101898146019,3.120450760510975,2.0
twice,3.21761047844568,3.64315137381745,1.0
twing,4.04140708791684,3.59645274609465,1.0
twin,4.22595545999385,4.13305427504404,1.0
twist,2.27494372846057,2.24580912774048,1.0
twitch,2.1380830002018,2.53753542385844,1.0
twitter,3.9975898936632,3.34530630024155,1.0
two,2.89356239664398,3.43140245218766,1.0
type,2.00316914298525,1.4407920964452101,2.0
typhoon,4.951345603594815,4.062389647244215,2.0
typic,2.8991521437729153,1.36479758830836,2.0
typo,3.09589209119263,2.034378485998705,2.0
tyrann,1.91862650477394,4.22638933318599,1.0
tyranni,3.86036531531119,4.34430837671864,1.0
u,3.852489312276255,3.29853432330532,2.0
uae,3.11817813562492,4.4333925743534,1.0
ubiqu,5.05334371868129,3.87341162533653,1.0
uganda,6.19519990569756,4.78596683260655,1.0
ugh,2.78437879646811,4.24960428555147,1.0
ughh,3.89670701433422,4.92866467480173,1.0
ughhh,3.70792253044923,5.06729276497015,1.0
ugli,3.53506376191693,4.34917343176053,1.0
uk,3.50292841259198,3.59404209993121,1.0
ulterior,2.92302917393469,2.91085996978874,1.0
ultim,3.49713122619987,3.14612029937725,1.0
ultra,3.91960544025131,2.84153844071001,1.0
un,1.66059657345299,2.50217295539086,1.0
unabl,3.2441033504704,4.21621496132165,1.0
unaccept,2.13401706365295,5.71147864879988,1.0
unafford,3.41955075685816,4.46868984113337,1.0
unarm,4.96010387447343,5.03244376744015,1.0
unattract,1.96848670441152,3.81923610152538,1.0
unavoid,3.96596036254075,4.07482715908564,1.0
unawar,2.20206224304368,2.90859551175689,1.0
unbear,4.48674470933725,5.61262447090011,1.0
unbeliev,3.8553205539791,4.84996150624311,2.0
