message_id	response_id	article_id	empathy	distress	empathy_bin	distress_bin	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	essay_word_count	essay_id	fear_count	anger_count	anticipation_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	empathy_level	distress_level	prompt_bio	prompt_emp	prompt_emo	conversation_id	speaker_id	speaker_number	split
		210	4.833333333333333	5.375			This is such a sad reality we live in now a days. When all you want to do is have fun for one night and forget the stresses in life this happens. In was nice of the band to show up to the memorial that honored all of the victims. It is so sad to think about this happening. Those poor people were just trying to have fun.	sadness	2	5	1	28	50000	6.0	6.0	5.0	4.5	3.5	5.0	4.143	4.857	5.0	68	1715	0.0	0.0	0.25	0.125	0.0	0.25	0.125	0.0	0.0	0.25	0.1111111111111111	2.953036786671167	2.860170517457495	medium	medium	An essay written by a 28 years old female, postgradute or with a professional degree, with an income of 50000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: joy.	49.0	16.0	2.0	train
		242	2.0	2.125			"It's crazy that we've been at it this long with the Taliban.  It was getting close to twenty years ago no w that the Trade Centers were destroyed, and we're still fighting the same enemy.  It just goes to show you how ""war' over there is anything but typical.  They are an unseen enemy, and we may be doing this for a long time still to come."	neutral	1	5	1	31	82000	3.5	2.5	2.0	4.5	5.0	3.571	2.286	1.857	2.0	67	2350	0.2083333333333333	0.2083333333333333	0.125	0.0416666666666666	0.0	0.0	0.25	0.0833333333333333	0.0833333333333333	0.0	0.0	2.663037430194552	2.580843099775446	low	medium	An essay written by a 31 years old female, postgradute or with a professional degree, with an income of 82000$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: anger.	294.0	49.0	1.0	train
R_2aOFGSQ3Y7fEc0P_1	R_2aOFGSQ3Y7fEc0P	3	5.167000000000001	3.75	1.0	0.0	I think that everyone should be aware of the people that they touch. There are times whenever we take others for granted. I think that we don't always tell each other about what their lives mean to us. I know that it is tough growing up alone in a world without others. I know that it is tough to make lasting friends.	sadness	1	6	1	40	125000	6.5	6.0	6.5	7.0	7.0	3.857	1.429	2.4290000000000003	3.143	62	492	0.0	0.0	0.0	0.0	0.0	0.2	0.4	0.4	0.0	0.0	0.0	2.771225509696813	2.702171978384285	low	low	An essay written by a 40 years old white male, with a four year bachelor's degree, with an income of 125000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.				
		186	1.3333333333333333	1.0			The politics behind this whole situation were a bit confusing to me, but it was clear that overall it is a really bad situation over there.  It mentioned several times that multiple people were brutally raped and even murdered, sometimes by government officials, and this is really distressing and sad.  That is obviously something that should never happen to anyone, so it makes me sad to hear that these people suffered like that.  I think clearly something needs to be done over there but I'm not sure what.	sadness	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	88	2303	0.25	0.25	0.0833333333333333	0.0	0.0	0.0	0.25	0.0833333333333333	0.0833333333333333	0.0	0.0	2.758962548176666	2.7592402911433704	low	low	An essay written by a 38 years old female, postgradute or with a professional degree, with an income of 42000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: anger.	341.0	24.0	2.0	train
R_1Ed2vTIhJK2Lz4I_5	R_1Ed2vTIhJK2Lz4I	382	3.0	3.0	0.0	0.0	It seems that a lawsuit is now pending for the Sawtooth National Recreation Area.  Exessive grazing from the cattle has occured in this area and it seems to be threatening the wildlife in the area.  Protective measures have been put in place over the years but there have no been serious consequences for parties that do not comply.	neutral	5	7	3	34	100000	5.5	4.0	6.0	5.5	5.5	4.0	1.857	2.857	4.143	58	730	0.2	0.2	0.0	0.0	0.1	0.0	0.2	0.1	0.2	0.0	0.0	2.4627113865195103	2.420779553563406	low	low	An essay written by a 34 years old black or african american female, postgradute or with a professional degree, with an income of 100000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: anger, disgust.				
R_1rftZXLZ8DysqyC_3	R_1rftZXLZ8DysqyC	187	1.0	1.0	0.0	0.0	Gah. The whole Ke$ha mess. Oops, I man Kesha, without the $ sign. I dunno what to think about the eating disorder and whole rehab thing. Her professional life has been such a proverbial sh*tshow, it's really hard to me to believe that this is anything else than attention-seeking. She just seems to have that kind of personality.	sadness	2	7	1	52	50000	7.0	5.5	2.0	7.0	7.0	4.428999999999999	1.571	3.143	4.857	58	420	0.1	0.0	0.0	0.2	0.0	0.3	0.2	0.0	0.1	0.1	0.0	2.331664585293402	2.2988157211497984	low	low	An essay written by a 52 years old white female, postgradute or with a professional degree, with an income of 50000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: disgust, joy.				
R_Y9xcVEPDGEw28GB_2	R_Y9xcVEPDGEw28GB	168	3.833	4.875	0.0	1.0	A mother pushed a stroller onto an elevator that was not there. The baby dies of injuries and the mother was hurt. The building had over 100 elevator violations but did not stay on top of things to make sure the elevators were working properly. The building neglience caused an infants death. I cant imagine going through something like that, that poor mother.	sadness	2	4	1	44	26000	4.0	3.0	1.5	5.5	2.0	1.857	4.857	4.714	2.4290000000000003	63	51	0.054054054054054	0.054054054054054	0.1351351351351351	0.1081081081081081	0.027027027027027	0.2162162162162162	0.1351351351351351	0.1351351351351351	0.027027027027027	0.1081081081081081	0.0714285714285714	2.8706069558834013	2.859999144010718	low	low	An essay written by a 44 years old white female, went to college, with an income of 26000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.				
R_2xIXWgIt65WqCB5_5	R_2xIXWgIt65WqCB5	400	6.167000000000001	5.75	1.0	1.0	It is with many tears, a heavy heart and very mixed emotions that I write that little Isibindi passed away shortly before midnight after a very, very rough 56 hours. She went through such deep sadness in her short life. I was so hoping and fighting to give her a second chance at life. A part of me feels a deep relief – the last two days were very difficult and she had so much to cope with. Little Bindi left this earth lying in my arms (the orphanage had no power so I wrapped us both in a duvet to keep her warm) It never gets easier. RIP little Bindi – may your spirit fly free!	sadness	1	6	3	30	35000	4.0	3.0	3.5	4.5	4.0	3.429	3.571	3.429	2.571	117	154	0.0769230769230769	0.1538461538461538	0.0769230769230769	0.0769230769230769	0.0769230769230769	0.1538461538461538	0.2307692307692307	0.0769230769230769	0.0769230769230769	0.0	0.0	3.2179818503283406	2.855324737642619	medium	medium	An essay written by a 30 years old black or african american male, with a four year bachelor's degree, with an income of 35000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: anger.				
		417	4.0	3.25			I have mixed feelings about this story, for sure.  On the one hand, I feel sad for the woman who lost her dog.  I had a black lab mix when I was younger and she's gone now and I still miss her.  Dogs are members of the family, so when they go it's very difficult.  This is tantamount to having someone you loved murdered.  However, and it's a big however, I find it completely unacceptable for people to have to be afraid of uncontrolled dogs.  I know people who've been bit in the face by dogs.  People are killed by dogs.  Dogs are weapons, too.  No one should have to walk in a park--especially one that doesn't allow pets off leashes--and worry about being attacked. Do I think the guy overreacted by killing the dog?  Yes.  But the woman shouldn't have done what she was doing either.	neutral/sadness	1	6	1	41	28000	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	147	2135	0.1904761904761904	0.0476190476190476	0.0476190476190476	0.0476190476190476	0.0	0.0952380952380952	0.3333333333333333	0.238095238095238	0.0	0.0	0.0	2.6784079571859336	2.673278459415617	medium	medium	An essay written by a 41 years old female, postgradute or with a professional degree, with an income of 28000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: sadness.	221.0	48.0	2.0	train
		163	5.833333333333333	6.0			The fact that it wasn't criminals that did this to the poor girl but security personnel speaks volumes on the world as a society. Pellets are seen as not harmful but the reality is they c an even cause blindness. We must do what is right and correct the wrongs in society by educating people on the harms that they cause.	neutral	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	61	2013	0.125	0.125	0.0	0.125	0.0	0.0	0.25	0.25	0.125	0.0	0.0	2.71920316280425	2.72834583425087	low	low	An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.	362.0	19.0	1.0	train
R_2c5UkddgXqWcNqs_2	R_2c5UkddgXqWcNqs	113	5.332999999999999	1.875	1.0	0.0	Hello, I have just read this article and have to say that it was a very good and interesting read. It is about the Chartered Institute of Environmental Health and they discuss how smoking should be banned in all parks, zoos, and playgrounds to reduce the chances of children growing up thinking that using cigarettes is normal. I can see why some might say that this is the last step before criminalization of the product and consumer.	neutral	2	5	1	24	35000	2.0	4.0	2.0	5.0	6.0	3.571	2.857	3.714	3.286	77	660	0.0	0.0	0.1666666666666666	0.1666666666666666	0.1666666666666666	0.3333333333333333	0.0	0.0	0.0	0.1666666666666666	0.1111111111111111	2.6668819573770866	2.6775758917762564	medium	low	An essay written by a 24 years old white female, with a two year associate degree, with an income of 35000$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: surprise, joy.				
R_xyg9o2AhhGJI11L_5	R_xyg9o2AhhGJI11L	357	2.0	1.0	0.0	0.0	Here is an article that pretty much sums up what most people already know about Donald Trump and his campaign platform.  This is highlights some of the main points, including his stances on immigration, abortion rights, gun rights, Comey, the Clintons, and a variety of other topics.  It's a good refresher.	sadness	1	2	1	34	25000	6.5	5.0	2.0	4.5	2.0	2.143	3.143	3.0	1.429	51	196	0.1111111111111111	0.0555555555555555	0.1111111111111111	0.1111111111111111	0.0555555555555555	0.2222222222222222	0.1111111111111111	0.0555555555555555	0.0555555555555555	0.1111111111111111	0.2	2.555126188799418	2.2525895634006905	medium	low	An essay written by a 34 years old white male, with a high school diploma, with an income of 25000$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: hope.				
R_27jqrVgI8TaD7ql_1	R_27jqrVgI8TaD7ql	40	1.6669999999999998	1.0	0.0	0.0	This is a really interesting article about primates. It just talks about some of the things this certain species of primate does as they get older. They tend to adjust their position so they can see things better as they age. The younger bonobos sit close to their partner when they groom but the older ones sit ridiculously far away. I wouldn't even think their arms could reach when I read the distance was over a foot.	neutral	2	6	1	28	68000	6.0	6.0	1.0	4.0	4.0	3.571	3.429	4.428999999999999	2.0	77	587	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.4	0.0	0.0	0.0	2.721516601967452	2.4533154790401164	low	low	An essay written by a 28 years old white female, with a four year bachelor's degree, with an income of 68000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.				
		177	5.833333333333333	4.75			I remember as a child watching Janet Reno in the news. Never really know what s he did back then just knew that she was a big part of the Elian Gonzales case when he was deported back to Cuba. This is crazy and honestly I'm surprised to hear her name again and its unfortunate it has to be under these circumstances.	surprise	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	62	2159	0.1538461538461538	0.0769230769230769	0.0769230769230769	0.0	0.0769230769230769	0.0769230769230769	0.2307692307692307	0.2307692307692307	0.0	0.0769230769230769	0.0	2.524820963214114	2.3214601425153187	medium	low	An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.	249.0	19.0	1.0	train
R_0OePPQQ0Eu8vF3X_4	R_0OePPQQ0Eu8vF3X	282	7.0	1.75	1.0	0.0	The pipeline seems to be interfering with native american tribes and is causing lots of enviornmental damage. I do feel for these individuals, and it's important they get all the help they deserve. Their anscestors were decimated throughout history and there isnt enough reparations to solve the genocide that was caused.	sadness	1	5	5	27	100000	7.0	7.0	7.0	7.0	7.0	5.0	1.571	4.428999999999999	5.0	51	335	0.0	0.2	0.1	0.2	0.0	0.2	0.1	0.1	0.1	0.0	0.0	3.1606530669776847	2.686210210575405	high	medium	An essay written by a 27 years old asian/pacific islander male, with a two year associate degree, with an income of 100000$.	The essay expresses high empathy and medium distress levels.	 The top emotions expressed in the essay are: anger.				
		9	5.0	2.0			I am expressing my total concern over the powerful 7.8 magnitude earthquake pummeled central New Zealand early on Monday, killing at least two people, damaging roads and buildings and setting off hundreds of strong aftershocks. This is really sad and i hope something of such can be stopped from further happening.	sadness	2	6	3	22	100000	5.5	4.5	3.5	6.0	6.0	3.714	2.857	2.571	3.429	51	1872	0.1428571428571428	0.1428571428571428	0.0952380952380952	0.0952380952380952	0.0952380952380952	0.0952380952380952	0.0952380952380952	0.0952380952380952	0.0476190476190476	0.0952380952380952	0.1818181818181818	2.867997509295688	2.8142787108223786	medium	medium	An essay written by a 22 years old female, postgradute or with a professional degree, with an income of 100000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: hope.	116.0	5.0	1.0	train
R_2E6Gwqpb6jJ2vue_4	R_2E6Gwqpb6jJ2vue	327	5.0	7.0	1.0	1.0	It is so hard to think that you are not safe anywhere in the world, you expect to be able to go out into the world and enjoy yourself without having to worry about someone hurting you are those around you. That is not a concern anyone should have to face, but it seems to be becoming more of an issue day by day.	sadness	2	4	1	29	79000	7.0	7.0	7.0	7.0	7.0	5.0	1.0	5.0	4.428999999999999	64	427	0.1052631578947368	0.0526315789473684	0.1578947368421052	0.1578947368421052	0.0526315789473684	0.1578947368421052	0.1052631578947368	0.1052631578947368	0.0	0.1052631578947368	0.1111111111111111	2.944701146354848	2.949037161677812	low	low	An essay written by a 29 years old white female, went to college, with an income of 79000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: hope.				
		367	1.0	1.5			I think that after reading the article, it just confirms my views on war and terrorism. It has been going on for way too long and it really needs to come to an end. Innocent people are dying as well as getting killed. Families of these people are all grieving that they just lost a family member. Overall, it's terrible that this is still going on in the world today and there's nothing we can do about it.	sadness	1	6	1	29	85000	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	78	1684	0.1904761904761904	0.1428571428571428	0.0476190476190476	0.0	0.0	0.0476190476190476	0.238095238095238	0.1904761904761904	0.1428571428571428	0.0	0.0	3.075209032338521	2.8558480455540454	medium	low	An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 85000$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.	371.0	17.0	2.0	train
		299	1.5	6.875			It was very interesting to me to learn how seabirds hunt. The smell of plastic reminds them of the smell of the foods that they eat and they eat the plastic thinking that they are eating their normal food. I hate that the birds and oceans are being polluted by humans so badly. I hate we are not changing and helping the environment. 	disgust	1	6	3	37	40000	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	63	2104	0.08	0.16	0.0	0.04	0.0	0.2	0.2	0.12	0.16	0.04	0.0	2.9876990652136333	2.895573140780029	medium	medium	An essay written by a 37 years old female, postgradute or with a professional degree, with an income of 40000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: anger, disgust.	189.0	30.0	2.0	train
		73	1.1666666666666667	1.125			These people are freaking weird.  Im sorry but the whole concept of wearing blood around your neck is so annoying on so many levels.  Not only are you being overly dramatic in an effort to further your career and notoriety, you're also just being downright freaky and cutting yourselves.  I don't get these people.	anger	1	5	1	31	82000	3.5	2.5	2.0	4.5	5.0	3.571	2.286	1.857	2.0	54	1603	0.1111111111111111	0.1666666666666666	0.0555555555555555	0.0555555555555555	0.0	0.1666666666666666	0.2222222222222222	0.0555555555555555	0.1666666666666666	0.0	0.0	2.573731307013732	2.479250728268694	medium	medium	An essay written by a 31 years old female, postgradute or with a professional degree, with an income of 82000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: anger, disgust.	134.0	49.0	2.0	train
		44	3.8333333333333335	4.125			It is sad to see the shooting of people and in the airport too it seems the world is going crazy there is all this violence everywhere you go you can't even go out any more without having to worry about these mass shootings and public shootings this is a very dangerous time we live in and we need to be safe	sadness	1	4	5	33	36000	4.25	4.25	4.5	4.25	3.75	2.714	2.857	3.286	2.9285	62	1753	0.2083333333333333	0.125	0.1666666666666666	0.0416666666666666	0.0	0.0833333333333333	0.2083333333333333	0.125	0.0	0.0416666666666666	0.0	3.0619857876141725	3.0760375166246283	medium	medium	An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 36000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: fear.	359.0	33.0	1.0	train
R_2X4cfCYn9QnkT48_1	R_2X4cfCYn9QnkT48	3	6.667000000000001	5.0	1.0	1.0	I just read this article about a really bad accident that happened at a water park. Apparently, the ride malfunctioned and threw some kids from the ride and the parents were stuck in the raft and they were stuck underwater and were hitting the machinery below. Everyone kept talking about how horrific it was and what a terrible tragedy it was. I feel really bad for these people and it really makes you wonder if you should go to a park ever again. You're suppose to have fun at these places but you never really ever think about actually getting hurt when you get on these rides. Those poor people, they just wanted to have a nice afternoon and it just ended so badly.	sadness	2	6	1	28	63000	6.5	4.5	6.0	6.5	6.0	4.143	1.0	2.571	4.714	124	312	0.1944444444444444	0.1388888888888889	0.0277777777777777	0.0	0.0277777777777777	0.0277777777777777	0.2222222222222222	0.2222222222222222	0.1111111111111111	0.0277777777777777	0.0434782608695652	3.076003552971601	2.9289884995829376	medium	medium	An essay written by a 28 years old white female, with a four year bachelor's degree, with an income of 63000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: sadness.				
R_3fIsbpALDtKKHMt_3	R_3fIsbpALDtKKHMt	214	4.0	4.375	1.0	1.0	I think issues like basic income, universal healthcare, and right to assisted dying are way more important. My interest in being fit or healthy is the reduction of painful symptoms. When I eat sugar, carbs, and enriched flour foods, my legs hurt, my back hurts, my stomach digestion goes very bad, and I get heartburn. For me, it's not so much about being fat or not, it's about reducing pain.	neutral	1	3	1	30	8700	6.0	3.0	2.0	5.0	6.0	3.571	2.571	3.429	3.0	70	567	0.1282051282051282	0.1025641025641025	0.0256410256410256	0.0512820512820512	0.0	0.1538461538461538	0.2051282051282051	0.1794871794871795	0.1282051282051282	0.0256410256410256	0.0	3.156375725189991	2.835271427712831	medium	medium	An essay written by a 30 years old white male, went to a technical/vocational school, with an income of 8700$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: sadness.				
		35	1.0	1.375			After reading the article, you can't help but feel really sad and terrible for the people that were affected by the hurricane. It was a situation that they did not deserve and one that they most likely did not cause but mother nature has other plans for us. I feel bad for all the children as well as animals that are there as well with no shelter or food.	sadness	1	6	1	29	85000	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	69	1835	0.1071428571428571	0.1071428571428571	0.0714285714285714	0.1428571428571428	0.0	0.1785714285714285	0.1428571428571428	0.1071428571428571	0.0714285714285714	0.0714285714285714	0.0909090909090909	2.951129377741746	2.696987969831952	low	low	An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 85000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: anger, sadness.	5.0	17.0	1.0	train
		202	4.833333333333333	3.625			Just read a story about a father who abducted and then murdered his two sons after being on the run from police. The article didn't give a whole lot of detail, so one has to wonder what drove him to take such drastic action against people who were so close to him. The suspect committed suicide afterward, so I think that it would be considered a crime of passion? Anyway, horribly tragic.	sadness	1	4	1	29	39000	6.0	6.5	1.0	6.0	5.5	5.0	2.286	3.286	4.143	72	1758	0.1428571428571428	0.0952380952380952	0.0476190476190476	0.1904761904761904	0.0	0.1904761904761904	0.238095238095238	0.0476190476190476	0.0	0.0476190476190476	0.0	2.979676494370094	2.936523970179397	medium	medium	An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 39000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: fear.	283.0	25.0	1.0	train
R_3hfrOLRuz2g5NyW_2	R_3hfrOLRuz2g5NyW	107	3.667	3.75	0.0	0.0	So sad! The middle east just keeps getting worse.  I hate what’s happening to these people, but I’m not sure how to solve it.  I wish there was a simple, easy fix.  However, it seems like every time we try to fix something it just gets worse.  It’s such a complex situation with no easy answer.  Unfortunately, I don’t see it being solved any time soon.	sadness	2	6	1	28	66000	4.5	4.0	7.0	4.5	3.0	2.4290000000000003	1.857	4.857	2.714	66	145	0.2	0.0666666666666666	0.1333333333333333	0.0666666666666666	0.0	0.0666666666666666	0.2	0.2	0.0666666666666666	0.0	0.0	2.70131586088658	2.524936898691981	low	low	An essay written by a 28 years old white female, with a four year bachelor's degree, with an income of 66000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.				
		39	5.833333333333333	6.125			I think situations like these really make me doubt the world. We really need to do better and I've been saying this for quite some time now but eventually you realize its a crazy world out there. So much wrong goes on in the world that you become numb to it over time. I think that is the worst part of it.	sadness	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	62	1668	0.1666666666666666	0.0833333333333333	0.1666666666666666	0.0833333333333333	0.0	0.0	0.3333333333333333	0.1666666666666666	0.0	0.0	0.0	2.565676291565682	2.6427124534342643	low	low	An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.	316.0	19.0	2.0	train
		78	6.0	3.0			This is a tragic and sad story about how some children can experience the foster care system. Shelton bounced from one home to another, getting into trouble along the way, before beginning a life of crime and going to prison as a young adult and then as an adult. Given the way he was raised, it is almost impossible to imagine an alternate ending.	sadness	2	6	1	33	110000	7.0	4.5	1.5	7.0	7.0	4.286	1.286	3.857	4.0	64	1650	0.0714285714285714	0.1428571428571428	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.2857142857142857	0.1428571428571428	0.0	0.0714285714285714	0.0	3.0844789064359484	3.001616899994983	medium	medium	An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 110000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: anger, sadness.	14.0	43.0	1.0	train
		177	1.0	1.0			Eh I don't have strong feelings about this.  I'm sorry about the passing of a person and sorry for their family's loss, but I disagreed strongly with her political positions.  So I can't say I'm especially sad or sorrowful for her.  I am sorry just in a general sense because the loss of a life is always a sad thing and I'm sad for the family members who were left behind to grieve her loss.  So those things make me feel sad and empathetic but otherwise I Feel neutral about this.	sadness	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	91	1740	0.1739130434782608	0.1304347826086956	0.0434782608695652	0.0869565217391304	0.0	0.1304347826086956	0.217391304347826	0.217391304347826	0.0	0.0	0.0	2.691336746372772	2.409844473082889	medium	medium	An essay written by a 38 years old female, postgradute or with a professional degree, with an income of 42000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: sadness.	246.0	24.0	2.0	train
		413	5.833333333333333	5.125			It's always harder to view these stories from the perspective of a single individual instead of as a group.  That's not to say we should necessarily do that, or that we necessarily get anything truly valuable out of doing that, but it's the reality.  And so I felt sad reading this, thinking about the loss this father felt, and all the terrible emotions he would have experienced from the beginning of the even to, well, his death, probably.  And the terror of the people at the concert.  And the anger of the people afterwards who committed harassment and whatnot against Muslims.  All of the emotions I felt and was chagrined by.  These are barbaric people and events.	anger/sadness	1	6	1	41	28000	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	117	2165	0.1612903225806451	0.1612903225806451	0.032258064516129	0.0967741935483871	0.032258064516129	0.1290322580645161	0.1935483870967742	0.0967741935483871	0.0967741935483871	0.0	0.0	2.8345760494213126	2.772318812528194	low	low	An essay written by a 41 years old female, postgradute or with a professional degree, with an income of 28000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: anger.	255.0	48.0	1.0	train
		58	5.666666666666667	3.0			The article in itself is extremely depressing. Animals starving due to a Country also starving. There's nothing that can be done for these animals as they're just in an unfortunate circumstance. It's astonishing that this is allowed to happen in general though. They are helpless creatures starving to death because nobody is helping them. There should be charities that make this impossible to happen.	sadness	1	7	1	28	105000	7.0	6.0	6.0	7.0	7.0	5.0	1.143	3.714	4.714	64	1733	0.0833333333333333	0.0416666666666666	0.125	0.0416666666666666	0.0416666666666666	0.0416666666666666	0.3333333333333333	0.2083333333333333	0.0833333333333333	0.0	0.0	2.6883353281660085	2.73808007543258	medium	medium	An essay written by a 28 years old female, postgradute or with a professional degree, with an income of 105000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: sadness.	37.0	12.0	2.0	train
R_3oA99lmBLFDBvnj_4	R_3oA99lmBLFDBvnj	293	7.0	7.0	1.0	1.0	The general rule of thumb is that to be healthy individuals need to get a minimum of eight hours of sleep a night. Some people get more, and some people get along well with less, but everyone needs to get enough sleep or else they cannot function effectively in their everyday activities. In their work, Your Guide to a Healthy Sleep, National Institutes of Health pointed out that sleep is very important to human existence, so important that one-third of a person’s life is spent doing it (1). In Sleep, Sleep Disorders, and Biological Rhythms, Amlaner said, “Sleep is a required activity, not an option” (19). During sleep the human body has an opportunity to recuperate from the activities of the day. The recuperation goes beyond tha	neutral	1	4	1	25	4000	6.0	6.5	6.5	6.5	6.5	3.286	3.286	3.857	2.143	127	661	0.0666666666666666	0.0	0.0666666666666666	0.2666666666666666	0.0	0.4666666666666667	0.1333333333333333	0.0	0.0	0.0	0.0434782608695652	2.787029631335756	2.596848057180744	medium	medium	An essay written by a 25 years old white male, went to college, with an income of 4000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: fear.				
R_WiLHtGk9n1H3i1z_3	R_WiLHtGk9n1H3i1z	252	3.0	3.375	0.0	0.0	Terribly sorry for all the families affected by this incident. I confident that the Russians had something to do with this. They interfered with our election too. They are corrupt and shady. This further demonstrates that you can't trust the Russians. I'm so done with them. I'm not sure what needs to be done but I wish Putin disappeared from this Earth.	sadness	1	4	1	21	45000	5.5	6.5	2.5	6.0	6.0	4.428999999999999	1.857	3.0	4.0	62	195	0.125	0.0	0.0	0.25	0.125	0.125	0.25	0.0	0.0	0.125	0.0	2.3932153881188087	2.380698726710968	medium	low	An essay written by a 21 years old white male, went to college, with an income of 45000$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: surprise, joy.				
		370	6.0	6.0			I will always feel so bad for children because they can not help themselves.Food is such a fundamental need in life that children cant be expected to excelif they are hungry during school. It is so sad that people need to keep children home just to line up to get food. They also cant afford to send them lunch and the government isnt stepping in to help which would be a good investment as they are the future of there society.Someone needs to step in send aid as teachers can only do so much they need to demand others to help out. Kids can not help themselves so they need others to step in and step up to help.	sadness	2	3	1	27	25000	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	119	1707	0.08	0.08	0.12	0.16	0.04	0.2	0.16	0.04	0.04	0.08	0.05	3.065617264630702	2.948851416859656	medium	medium	An essay written by a 27 years old female, postgradute or with a professional degree, with an income of 25000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: anger, joy.	280.0	53.0	2.0	train
		99	1.5	1.0			This story did not move me. The story is a little bit sad because of the marriage being broken up and that it not a good thing. It is a good thing that the two children are over 18 and do not have to grow up without both parents being together. The thing about being a hot dad has nothing to do with the story. It is more about the marriage breaking up.	neutral	1	6	3	37	40000	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	73	1938	0.037037037037037	0.074074074074074	0.1851851851851851	0.1851851851851851	0.074074074074074	0.1851851851851851	0.037037037037037	0.037037037037037	0.0	0.1851851851851851	0.1428571428571428	2.820588905436239	2.6836366108022114	low	low	An essay written by a 37 years old female, postgradute or with a professional degree, with an income of 40000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: joy.	139.0	30.0	1.0	train
