empathy	distress	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	fear	sadness	disgust	surprise	anger	neutral	hope	joy	essay_word_count	essay_id	fear_count	anger_count	anticip_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	essay+prompt	prompt	conversation_id	article_id	speaker_id	speaker_number	split
2.333333333333333	2.75	The entire scenario is distressing. It's deeply unsettling that there are individuals with such twisted minds who would perpetrate such atrocious acts. It gives me a sense of the world being a terrifying and dreadful location. I find it difficult to express my thoughts beyond this. I sincerely hope that justice prevails and these individuals are held accountable for their actions. Such incidents should never occur, and my heart goes out to the victims and their families affected by this tragedy.	Fear/Hope	2.0	7.0	1.0	38.0	42000.0	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	81	2269	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	The entire scenario is distressing. It's deeply unsettling that there are individuals with such twisted minds who would perpetrate such atrocious acts. It gives me a sense of the world being a terrifying and dreadful location. I find it difficult to express my thoughts beyond this. I sincerely hope that justice prevails and these individuals are held accountable for their actions. Such incidents should never occur, and my heart goes out to the victims and their families affected by this tragedy.'An essay written by a 38.0 years old white female, postgradute or with a professional degree, with an income of 42000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: fear, positive, negative.'	An essay written by a 38.0 years old white female, postgradute or with a professional degree, with an income of 42000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: fear, positive, negative.					
2.333333333333333	2.75	The entirety of this situation is cause for alarm. It is truly frightening to acknowledge the existence of such depraved individuals who would commit such heinous crimes. It creates an overwhelming feeling that the world is a daunting and dreadful place. I'm uncertain about what else to convey regarding this matter. My earnest wish is for justice to prevail and these perpetrators to face the consequences of their actions. This kind of occurrence should never take place, and I sympathize deeply with the victims and their families who have been impacted.	Fear/Hope	2.0	7.0	1.0	38.0	42000.0	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	91	2270	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	The entirety of this situation is cause for alarm. It is truly frightening to acknowledge the existence of such depraved individuals who would commit such heinous crimes. It creates an overwhelming feeling that the world is a daunting and dreadful place. I'm uncertain about what else to convey regarding this matter. My earnest wish is for justice to prevail and these perpetrators to face the consequences of their actions. This kind of occurrence should never take place, and I sympathize deeply with the victims and their families who have been impacted.'An essay written by a 38.0 years old white female, postgradute or with a professional degree, with an income of 42000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 38.0 years old white female, postgradute or with a professional degree, with an income of 42000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive.					
2.333333333333333	2.75	This entire circumstance is deeply concerning. It is truly unsettling to realize that there are sick individuals out there capable of committing such horrendous crimes. It engenders a sense of fear and despair about the state of the world. I struggle to find further words to articulate my thoughts on this matter. I sincerely hope that justice prevails and these individuals are brought to account for their deeds. Such incidents should never occur, and my heart goes out to the victims and families involved, as they endure this heartbreaking ordeal.	Fear/Hope	2.0	7.0	1.0	38.0	42000.0	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	90	2271	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	This entire circumstance is deeply concerning. It is truly unsettling to realize that there are sick individuals out there capable of committing such horrendous crimes. It engenders a sense of fear and despair about the state of the world. I struggle to find further words to articulate my thoughts on this matter. I sincerely hope that justice prevails and these individuals are brought to account for their deeds. Such incidents should never occur, and my heart goes out to the victims and families involved, as they endure this heartbreaking ordeal.'An essay written by a 38.0 years old white female, postgradute or with a professional degree, with an income of 42000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 38.0 years old white female, postgradute or with a professional degree, with an income of 42000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.					
1.0	2.0	The article is deeply unsettling, and my sincere wish is for the young girl to develop into a morally upright individual. Her harrowing experiences were completely inappropriate for someone her age, and they were truly horrifying and unsettling. It is my belief that both parents should be sentenced to a lifetime in prison, or even face capital punishment. The extent to which they could subject a minor, let alone their own daughter, to such atrocities is absolutely abhorrent.	Anger/Hope	1.0	6.0	1.0	29.0	85000.0	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	78	2272	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	The article is deeply unsettling, and my sincere wish is for the young girl to develop into a morally upright individual. Her harrowing experiences were completely inappropriate for someone her age, and they were truly horrifying and unsettling. It is my belief that both parents should be sentenced to a lifetime in prison, or even face capital punishment. The extent to which they could subject a minor, let alone their own daughter, to such atrocities is absolutely abhorrent.'An essay written by a 29.0 years old white male, with a four year bachelor's degree, with an income of 85000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 29.0 years old white male, with a four year bachelor's degree, with an income of 85000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.					
1.0	2.0	This article is incredibly distressing, and I genuinely hope the girl grows up to become a person of integrity. The ordeal she had to endure was entirely unsuitable for a child and can only be described as horrifying and deeply unsettling. It is my strong belief that both parents should be incarcerated for life or possibly receive the death penalty. The fact that they could perpetrate such acts against a minor, let alone their own daughter, is profoundly reprehensible.	Anger/Hope	1.0	6.0	1.0	29.0	85000.0	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	79	2273	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	This article is incredibly distressing, and I genuinely hope the girl grows up to become a person of integrity. The ordeal she had to endure was entirely unsuitable for a child and can only be described as horrifying and deeply unsettling. It is my strong belief that both parents should be incarcerated for life or possibly receive the death penalty. The fact that they could perpetrate such acts against a minor, let alone their own daughter, is profoundly reprehensible.'An essay written by a 29.0 years old white male, with a four year bachelor's degree, with an income of 85000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 29.0 years old white male, with a four year bachelor's degree, with an income of 85000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.					
1.0	2.0	The content of this article is extremely troubling, and my utmost desire is for the young girl to mature into a respectable individual. What she was subjected to was absolutely unacceptable for someone of her age, and it can only be described as a dreadful and disturbing experience. It is my firm belief that both parents should be imprisoned for the entirety of their lives or potentially even receive capital punishment. The fact that they could inflict such harm upon a minor, particularly their own daughter, is an egregious act.	Anger/Hope	1.0	6.0	1.0	29.0	85000.0	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	90	2274	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	The content of this article is extremely troubling, and my utmost desire is for the young girl to mature into a respectable individual. What she was subjected to was absolutely unacceptable for someone of her age, and it can only be described as a dreadful and disturbing experience. It is my firm belief that both parents should be imprisoned for the entirety of their lives or potentially even receive capital punishment. The fact that they could inflict such harm upon a minor, particularly their own daughter, is an egregious act.'An essay written by a 29.0 years old white male, with a four year bachelor's degree, with an income of 85000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 29.0 years old white male, with a four year bachelor's degree, with an income of 85000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.					
6.666666666666667	6.5	Living in a war tore country must be horrible. I feel the pain of all the lost. Having air strikes hit your home has to be horrible and seeing love ones buried under what is left from your home is also horrible. I do not wish this on anybody. I hope that the country can find peace and the people can return to a normal life.	Hope/Sadness	1.0	6.0	3.0	37.0	40000.0	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0									66	2275	0.16216216216216217	0.1891891891891892	0.0	0.08108108108108109	0.08108108108108109	0.10810810810810811	0.21621621621621623	0.05405405405405406	0.08108108108108109	0.02702702702702703	0.0	2.889257168148965	2.726688923696076	Living in a war tore country must be horrible. I feel the pain of all the lost. Having air strikes hit your home has to be horrible and seeing love ones buried under what is left from your home is also horrible. I do not wish this on anybody. I hope that the country can find peace and the people can return to a normal life.'An essay written by a 37 years old black or african american male, with a four year bachelor's degree, with an income of 40000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 37 years old black or african american male, with a four year bachelor's degree, with an income of 40000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative.	443.0	7.0	30.0	2.0	train
1.0	2.125	Reading about the attack on Paris that happened years ago brought up a lot of bad feelings and thoughts. I had completely forgotton about it because of how often things like that happen. It makes me upset to think that we are becoming numb to terror attacks in a way. i can only hope that the people affected have found peace and eventually we all will find peace	Hope/Sadness	1.0	4.0	2.0	23.0	70000.0	4.0	5.5	6.5	3.5	5.0	2.286	2.0	3.0	4.429									68	2276	0.16216216216216217	0.1891891891891892	0.0	0.08108108108108109	0.08108108108108109	0.10810810810810811	0.21621621621621623	0.05405405405405406	0.08108108108108109	0.02702702702702703	0.0	2.889257168148965	2.726688923696076	Reading about the attack on Paris that happened years ago brought up a lot of bad feelings and thoughts. I had completely forgotton about it because of how often things like that happen. It makes me upset to think that we are becoming numb to terror attacks in a way. i can only hope that the people affected have found peace and eventually we all will find peace'An essay written by a 23 years old hispanic or latino male, went to college, with an income of 70000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive, negative.'	An essay written by a 23 years old hispanic or latino male, went to college, with an income of 70000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive, negative.	48.0	210.0	23.0	1.0	train
5.5	1.75	Dear friend,                                                                        I have just read a story about another police officer shooting. These seem to be happening all the time now and it is very upsetting. I hope that one day something can be done about all of this. It is sad to think about .	Hope/Sadness	1.0	2.0	5.0	29.0	44000.0	5.5	6.0	4.5	6.0	5.0	3.714	3.0	3.429	3.429									47	2277	0.16216216216216217	0.1891891891891892	0.0	0.08108108108108109	0.08108108108108109	0.10810810810810811	0.21621621621621623	0.05405405405405406	0.08108108108108109	0.02702702702702703	0.0	2.889257168148965	2.726688923696076	Dear friend,                                                                        I have just read a story about another police officer shooting. These seem to be happening all the time now and it is very upsetting. I hope that one day something can be done about all of this. It is sad to think about .'An essay written by a 29 years old asian/pacific islander male, with a high school diploma, with an income of 44000$.The essay expresses high empathy and low distress levels. The top emotions expressed in the essay are: trust, positive.'	An essay written by a 29 years old asian/pacific islander male, with a high school diploma, with an income of 44000$.The essay expresses high empathy and low distress levels. The top emotions expressed in the essay are: trust, positive.	281.0	202.0	7.0	1.0	train
4.333333333333333	4.0	that was many people that were killed in that paris attack these muslims are out of control killing people left and right Trump is right to stop immigration from those countries to america we need to protect ourselves from these savages killing people who are out celebrating and havina good time something needs to be done	Anger	1.0	4.0	5.0	33.0	36000.0	4.25	4.25	4.5	4.25	3.75	2.714	2.857	3.286	2.9285									56	2278	0.16216216216216217	0.1891891891891892	0.0	0.08108108108108109	0.08108108108108109	0.10810810810810811	0.21621621621621623	0.05405405405405406	0.08108108108108109	0.02702702702702703	0.0	2.889257168148965	2.726688923696076	that was many people that were killed in that paris attack these muslims are out of control killing people left and right Trump is right to stop immigration from those countries to america we need to protect ourselves from these savages killing people who are out celebrating and havina good time something needs to be done'An essay written by a 33 years old asian/pacific islander male, went to college, with an income of 36000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: fear, anger, positive, negative, anticipation.'	An essay written by a 33 years old asian/pacific islander male, went to college, with an income of 36000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: fear, anger, positive, negative, anticipation.	49.0	210.0	33.0	1.0	train
6.166666666666667	6.0	IT angers me that we put out that plastic in the ocean for these animals in the first place. These animals do not know any better and we need to fi nd ways to improve these conditions I feel like anything other than changing the way we recycle is just not enough. Especially in these times that global warming is prevalent!	Anger	1.0	6.0	2.0	32.0	35000.0	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714									61	2279	0.16216216216216217	0.1891891891891892	0.0	0.08108108108108109	0.08108108108108109	0.10810810810810811	0.21621621621621623	0.05405405405405406	0.08108108108108109	0.02702702702702703	0.0	2.889257168148965	2.726688923696076	IT angers me that we put out that plastic in the ocean for these animals in the first place. These animals do not know any better and we need to fi nd ways to improve these conditions I feel like anything other than changing the way we recycle is just not enough. Especially in these times that global warming is prevalent!'An essay written by a 32 years old hispanic or latino male, with a four year bachelor's degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: trust.'	An essay written by a 32 years old hispanic or latino male, with a four year bachelor's degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: trust.	186.0	299.0	19.0	2.0	train
5.833333333333333	6.0	The immigration system in this country is terrible there is no other way around it. The fact that this man was raised here since 3 and still not given citizenship? Give me a break. There are far too many stories like this and what angers me the most is that nothing is being done to fix this. We must do better.	Anger	1.0	6.0	2.0	32.0	35000.0	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714									61	2280	0.16216216216216217	0.1891891891891892	0.0	0.08108108108108109	0.08108108108108109	0.10810810810810811	0.21621621621621623	0.05405405405405406	0.08108108108108109	0.02702702702702703	0.0	2.889257168148965	2.726688923696076	The immigration system in this country is terrible there is no other way around it. The fact that this man was raised here since 3 and still not given citizenship? Give me a break. There are far too many stories like this and what angers me the most is that nothing is being done to fix this. We must do better.'An essay written by a 32 years old hispanic or latino male, with a four year bachelor's degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: trust.'	An essay written by a 32 years old hispanic or latino male, with a four year bachelor's degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: trust.	321.0	52.0	19.0	1.0	train
1.0	3.125	"I don't have a major problem with limiting the areas people can smoke, particularly if the intent is to spare children from inhaling second-hand smoke.  However, the idea that you'd do this so that children don't even see adults smoking seems absurd to me.  I agree with the people calling this Orwellian, as if adults don't have the right to do legal things in public.  Is no one allowed to drink in public, or at restaurants?  Or is that ""normal"" and ""okay,"" while smoking isn't for some reason.  This just seems arbitrary and consistent with typicial progressive fascism.  These people have gone too far in trying to control things and bully legal things out of existence.  It angers me."	Anger	1.0	6.0	1.0	41.0	28000.0	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571									119	2281	0.16216216216216217	0.1891891891891892	0.0	0.08108108108108109	0.08108108108108109	0.10810810810810811	0.21621621621621623	0.05405405405405406	0.08108108108108109	0.02702702702702703	0.0	2.889257168148965	2.726688923696076	"I don't have a major problem with limiting the areas people can smoke, particularly if the intent is to spare children from inhaling second-hand smoke.  However, the idea that you'd do this so that children don't even see adults smoking seems absurd to me.  I agree with the people calling this Orwellian, as if adults don't have the right to do legal things in public.  Is no one allowed to drink in public, or at restaurants?  Or is that ""normal"" and ""okay,"" while smoking isn't for some reason.  This just seems arbitrary and consistent with typicial progressive fascism.  These people have gone too far in trying to control things and bully legal things out of existence.  It angers me.'An essay written by a 41 years old white male, with a four year bachelor's degree, with an income of 28000$.The essay expresses low empathy and medium distress levels. The top emotions expressed in the essay are: positive.'"	An essay written by a 41 years old white male, with a four year bachelor's degree, with an income of 28000$.The essay expresses low empathy and medium distress levels. The top emotions expressed in the essay are: positive.	348.0	113.0	48.0	2.0	train
1.0	3.875	This whole issue is bullshit.  Blacks get killed by cops less frequently than whites based on encounter rates.  The question the nation should be asking itself is not why cops are killing blacks, or how we can tolerate it.  The question is why there are apparently generations of blacks who don't feel it necessary to obey laws or comply with police, and are then surprised when police act in the ways they do.  This whole movement was also based on a complete lie.  The Ferguson thing was complete horseshit.  That Brown guy attacked a cop, tried to take his gun, and was rightfully killed in the process.  And yet the truth never comes out, just the narrative that blacks are being murdered by law enforcement.  It's disgraceful.	Anger	1.0	6.0	1.0	41.0	28000.0	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571									127	2282	0.16216216216216217	0.1891891891891892	0.0	0.08108108108108109	0.08108108108108109	0.10810810810810811	0.21621621621621623	0.05405405405405406	0.08108108108108109	0.02702702702702703	0.0	2.889257168148965	2.726688923696076	This whole issue is bullshit.  Blacks get killed by cops less frequently than whites based on encounter rates.  The question the nation should be asking itself is not why cops are killing blacks, or how we can tolerate it.  The question is why there are apparently generations of blacks who don't feel it necessary to obey laws or comply with police, and are then surprised when police act in the ways they do.  This whole movement was also based on a complete lie.  The Ferguson thing was complete horseshit.  That Brown guy attacked a cop, tried to take his gun, and was rightfully killed in the process.  And yet the truth never comes out, just the narrative that blacks are being murdered by law enforcement.  It's disgraceful.'An essay written by a 41 years old white male, with a four year bachelor's degree, with an income of 28000$.The essay expresses low empathy and medium distress levels. The top emotions expressed in the essay are: trust.'	An essay written by a 41 years old white male, with a four year bachelor's degree, with an income of 28000$.The essay expresses low empathy and medium distress levels. The top emotions expressed in the essay are: trust.	207.0	201.0	48.0	1.0	train
6.166666666666667	6.125	What is with dog owners lately? This isn't the first story I read in the past few months of a dog being left inside a hot car. I believe the owner should be charged and not called an accident! The owner had to know the risks! Its time we hold these people accountable. It is not fair to the dog nor to the people that have to rescue the dog!	Anger	1.0	6.0	2.0	32.0	35000.0	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714									70	2283	0.16216216216216217	0.1891891891891892	0.0	0.08108108108108109	0.08108108108108109	0.10810810810810811	0.21621621621621623	0.05405405405405406	0.08108108108108109	0.02702702702702703	0.0	2.889257168148965	2.726688923696076	What is with dog owners lately? This isn't the first story I read in the past few months of a dog being left inside a hot car. I believe the owner should be charged and not called an accident! The owner had to know the risks! Its time we hold these people accountable. It is not fair to the dog nor to the people that have to rescue the dog!'An essay written by a 32 years old hispanic or latino male, with a four year bachelor's degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 32 years old hispanic or latino male, with a four year bachelor's degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: positive.	314.0	291.0	19.0	1.0	train
3.6666666666666665	3.875	cops can do and say whatever they want with impunity they have a serious problem with power and most are stupid with very low iq also they are on steroids so that makes them even more aggresive add to that most people hate them they should really be trained better they are so dumb and idiotic I hate them	Anger	1.0	4.0	5.0	33.0	36000.0	4.25	4.25	4.5	4.25	3.75	2.714	2.857	3.286	2.9285									59	2284	0.16216216216216217	0.1891891891891892	0.0	0.08108108108108109	0.08108108108108109	0.10810810810810811	0.21621621621621623	0.05405405405405406	0.08108108108108109	0.02702702702702703	0.0	2.889257168148965	2.726688923696076	cops can do and say whatever they want with impunity they have a serious problem with power and most are stupid with very low iq also they are on steroids so that makes them even more aggresive add to that most people hate them they should really be trained better they are so dumb and idiotic I hate them'An essay written by a 33 years old asian/pacific islander male, went to college, with an income of 36000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 33 years old asian/pacific islander male, went to college, with an income of 36000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: negative.	457.0	371.0	33.0	2.0	train
4.0	3.875	I hope they kick those migrants out. I hate those people they just think they can go where they want and not have to go through the process like everyone else why are they so special everyone is going through hardships it shouldn't be that they get this special treatment they are the worst of the worst	Anger	1.0	4.0	5.0	33.0	36000.0	4.25	4.25	4.5	4.25	3.75	2.714	2.857	3.286	2.9285									57	2285	0.16216216216216217	0.1891891891891892	0.0	0.08108108108108109	0.08108108108108109	0.10810810810810811	0.21621621621621623	0.05405405405405406	0.08108108108108109	0.02702702702702703	0.0	2.889257168148965	2.726688923696076	I hope they kick those migrants out. I hate those people they just think they can go where they want and not have to go through the process like everyone else why are they so special everyone is going through hardships it shouldn't be that they get this special treatment they are the worst of the worst'An essay written by a 33 years old asian/pacific islander male, went to college, with an income of 36000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: positive, joy.'	An essay written by a 33 years old asian/pacific islander male, went to college, with an income of 36000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: positive, joy.	299.0	339.0	33.0	2.0	train
5.833333333333333	6.0	I wonder why there aren't more people trying to help these people. I understand Haiti is not the richest nor less corrupt country but surely there must be a way to help. Supplies being looted by crowds is understandable because they are hungry and people need food and water to survive. We must think of other ways to distribute the food and water.	Anger	1.0	6.0	2.0	32.0	35000.0	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714									63	2286	0.16216216216216217	0.1891891891891892	0.0	0.08108108108108109	0.08108108108108109	0.10810810810810811	0.21621621621621623	0.05405405405405406	0.08108108108108109	0.02702702702702703	0.0	2.889257168148965	2.726688923696076	I wonder why there aren't more people trying to help these people. I understand Haiti is not the richest nor less corrupt country but surely there must be a way to help. Supplies being looted by crowds is understandable because they are hungry and people need food and water to survive. We must think of other ways to distribute the food and water.'An essay written by a 32 years old hispanic or latino male, with a four year bachelor's degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 32 years old hispanic or latino male, with a four year bachelor's degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: positive.	3.0	35.0	19.0	1.0	train
1.0	1.625	I think it's terrible that children are dying because of silly mistakes of parents. The fact that parents can drop something so dangerous like a drug on the ground shows that these parents shouldn't have children in the first place. I think that drugs like these should always be out of reach for children and parents should always check to see if they've dropped anything.	Anger	1.0	6.0	1.0	29.0	85000.0	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643									65	2287	0.16216216216216217	0.1891891891891892	0.0	0.08108108108108109	0.08108108108108109	0.10810810810810811	0.21621621621621623	0.05405405405405406	0.08108108108108109	0.02702702702702703	0.0	2.889257168148965	2.726688923696076	I think it's terrible that children are dying because of silly mistakes of parents. The fact that parents can drop something so dangerous like a drug on the ground shows that these parents shouldn't have children in the first place. I think that drugs like these should always be out of reach for children and parents should always check to see if they've dropped anything.'An essay written by a 29 years old white male, with a four year bachelor's degree, with an income of 85000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 29 years old white male, with a four year bachelor's degree, with an income of 85000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.	419.0	301.0	17.0	1.0	train
4.0	4.125	I don't know why we have a need to put our troops in all these different countries our army should be used to protect our borders and defend against enemy attacks on the homeland the time for us to be the policemen of the world is over there are places here that look like its a third world country bring all our troops home	Anger	1.0	4.0	5.0	33.0	36000.0	4.25	4.25	4.5	4.25	3.75	2.714	2.857	3.286	2.9285									64	2288	0.16216216216216217	0.1891891891891892	0.0	0.08108108108108109	0.08108108108108109	0.10810810810810811	0.21621621621621623	0.05405405405405406	0.08108108108108109	0.02702702702702703	0.0	2.889257168148965	2.726688923696076	I don't know why we have a need to put our troops in all these different countries our army should be used to protect our borders and defend against enemy attacks on the homeland the time for us to be the policemen of the world is over there are places here that look like its a third world country bring all our troops home'An essay written by a 33 years old asian/pacific islander male, went to college, with an income of 36000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: fear, positive.'	An essay written by a 33 years old asian/pacific islander male, went to college, with an income of 36000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: fear, positive.	464.0	18.0	33.0	2.0	train
1.1666666666666667	1.75	I don't really care about this issue, in part because I don't even understand it.  All these ethnic and religious conflicts with displaced people, governments cracking down, and terrorist groups--they just tire me after a while.  I do tend to agree with the idea that these are internal matters, not international matters.  Burma has a right to independence and to protect itself against deemed threats.  The UN always wants to come in and defend the refugees and criticize the governments for not doing enough or for cracking down too hard on perceived threats.  Why should a government not have the right to defend itself against existential threats?  For the sake of some do-nothing, pompous, self-righteous group from the UN?  Screw that.	Anger	1.0	6.0	1.0	41.0	28000.0	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571									121	2289	0.16216216216216217	0.1891891891891892	0.0	0.08108108108108109	0.08108108108108109	0.10810810810810811	0.21621621621621623	0.05405405405405406	0.08108108108108109	0.02702702702702703	0.0	2.889257168148965	2.726688923696076	I don't really care about this issue, in part because I don't even understand it.  All these ethnic and religious conflicts with displaced people, governments cracking down, and terrorist groups--they just tire me after a while.  I do tend to agree with the idea that these are internal matters, not international matters.  Burma has a right to independence and to protect itself against deemed threats.  The UN always wants to come in and defend the refugees and criticize the governments for not doing enough or for cracking down too hard on perceived threats.  Why should a government not have the right to defend itself against existential threats?  For the sake of some do-nothing, pompous, self-righteous group from the UN?  Screw that.'An essay written by a 41 years old white male, with a four year bachelor's degree, with an income of 28000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: fear, negative.'	An essay written by a 41 years old white male, with a four year bachelor's degree, with an income of 28000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: fear, negative.	369.0	80.0	48.0	2.0	train
5.333333333333333	6.0	The killing of elephants for ivory just makes me so angry. I can't help but wonder if anyone is really taking the possible extinction of them seriously. While the poachers are a definite problem, I think we need to also be worried about those that are buying the ivory. If we remove the demand, perhaps that will go a long way to helping stop the killing. I think cracking down on both sides of this issue is the only way we will see real change.	Anger	2.0	6.0	1.0	46.0	22000.0	6.5	5.5	2.5	5.0	5.0	3.286	2.286	4.857	4.714									85	2290	0.16216216216216217	0.1891891891891892	0.0	0.08108108108108109	0.08108108108108109	0.10810810810810811	0.21621621621621623	0.05405405405405406	0.08108108108108109	0.02702702702702703	0.0	2.889257168148965	2.726688923696076	The killing of elephants for ivory just makes me so angry. I can't help but wonder if anyone is really taking the possible extinction of them seriously. While the poachers are a definite problem, I think we need to also be worried about those that are buying the ivory. If we remove the demand, perhaps that will go a long way to helping stop the killing. I think cracking down on both sides of this issue is the only way we will see real change.'An essay written by a 46 years old white female, with a four year bachelor's degree, with an income of 22000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 46 years old white female, with a four year bachelor's degree, with an income of 22000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative.	58.0	72.0	44.0	1.0	train
4.0	3.75	This is why it's so important to always get things on tap, because if it hadn't been I guarantee the officers would have tried to have said that they didn't do anything and it was all just her resisting arrest. I don't understand why they didn't just look the warrant up to see if it was still active instead of harassing her like that.	Anger	2.0	6.0	1.0	25.0	60000.0	6.0	5.0	2.0	5.0	6.0	4.143	1.714	3.857	3.429									64	2291	0.16216216216216217	0.1891891891891892	0.0	0.08108108108108109	0.08108108108108109	0.10810810810810811	0.21621621621621623	0.05405405405405406	0.08108108108108109	0.02702702702702703	0.0	2.889257168148965	2.726688923696076	This is why it's so important to always get things on tap, because if it hadn't been I guarantee the officers would have tried to have said that they didn't do anything and it was all just her resisting arrest. I don't understand why they didn't just look the warrant up to see if it was still active instead of harassing her like that.'An essay written by a 25 years old white female, with a four year bachelor's degree, with an income of 60000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: anger, trust, positive, negative.'	An essay written by a 25 years old white female, with a four year bachelor's degree, with an income of 60000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: anger, trust, positive, negative.	457.0	371.0	13.0	1.0	train
