conversation_id	article_id	essay	empathy	distress	speaker_id	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	speaker_number	split	essay_id	emotion	essay_word_count	fear_count	anger_count	anticip_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	essay+prompt	prompt
282	202	"I don't think there's a more disturbing sentence in the English language than ""parent murders their own kids."" Like... that's just so incredibly messed up. To have those kids die in one of the worst ways possible, killed by the one person who's supposed to protect them, and just... ugh. I'm so sorry for the cops that found them."	2.5	5.375	13	2	6	1	25	60000	6.0	5.0	2.0	5.0	6.0	4.143	1.714	3.857	3.429	1	train	2045	Disgust/Sadness	59	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"I don't think there's a more disturbing sentence in the English language than ""parent murders their own kids."" Like... that's just so incredibly messed up. To have those kids die in one of the worst ways possible, killed by the one person who's supposed to protect them, and just... ugh. I'm so sorry for the cops that found them.'An essay written by a 25 years old female, postgradute or with a professional degree, with an income of 60000$.The essay expresses low empathy and high distress levels. The top emotions expressed in the essay are: fear, positive, negative, sadness.'"	An essay written by a 25 years old female, postgradute or with a professional degree, with an income of 60000$.The essay expresses low empathy and high distress levels. The top emotions expressed in the essay are: fear, positive, negative, sadness.
170	228	this is such a terrible thing to happen.to think that these things still happen in part of the world is heart breaking.i can't even fathom what those little girls most have been through.that most have been a horrible experience for them and i hope there is no lasting mental effects from it.To think that there are such monsters in the world that would do such a thing is really distressing	4.166666666666667	6.75	1	1	2	1	30	55000	6.5	5.0	5.0	6.0	7.0	3.286	1.286	2.714	3.714	2	train	2044	Disgust/Sadness	70	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	this is such a terrible thing to happen.to think that these things still happen in part of the world is heart breaking.i can't even fathom what those little girls most have been through.that most have been a horrible experience for them and i hope there is no lasting mental effects from it.To think that there are such monsters in the world that would do such a thing is really distressing'An essay written by a 30 years old female, postgradute or with a professional degree, with an income of 55000$.The essay expresses medium empathy and high distress levels. The top emotions expressed in the essay are: fear, anger, negative.'	An essay written by a 30 years old female, postgradute or with a professional degree, with an income of 55000$.The essay expresses medium empathy and high distress levels. The top emotions expressed in the essay are: fear, anger, negative.
147	147	Reading about the atrocities committed by ISIS is one of the most disheartening things a person can do. Children being put on the front lines and brainwashed into thinking that their actions are going to earn them a place in the eternal bliss of paradise while the widows and orphans they create are passed around higher ranking members as slaves. The whole thing makes me want to wretch.	3.8333333333333335	2.75	25	1	4	1	29	39000	6.0	6.5	1.0	6.0	5.5	5.0	2.286	3.286	4.143	1	train	2053	Disgust/Sadness	68	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	Reading about the atrocities committed by ISIS is one of the most disheartening things a person can do. Children being put on the front lines and brainwashed into thinking that their actions are going to earn them a place in the eternal bliss of paradise while the widows and orphans they create are passed around higher ranking members as slaves. The whole thing makes me want to wretch.'An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 39000$.The essay expresses medium empathy and low distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 39000$.The essay expresses medium empathy and low distress levels. The top emotions expressed in the essay are: positive.
375	367	This is such a disturbing article to read through. You just cant help but feel for the families of the victims so brutually killed. How could this coalition have such a lack of care for human life. The fact that they hit near a humanitarian run hospital is despicable. I am in aw that the us would in any way help when there is faulty information and so much civilian life loss. I feel for all these people that are now injured and have to go hours away for medical help because they had to shut this hospital down.	6.0	6.0	53	2	3	1	27	25000	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	2	train	2392	Disgust/Sadness	99	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	This is such a disturbing article to read through. You just cant help but feel for the families of the victims so brutually killed. How could this coalition have such a lack of care for human life. The fact that they hit near a humanitarian run hospital is despicable. I am in aw that the us would in any way help when there is faulty information and so much civilian life loss. I feel for all these people that are now injured and have to go hours away for medical help because they had to shut this hospital down.'An essay written by a 27 years old female, postgradute or with a professional degree, with an income of 25000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 27 years old female, postgradute or with a professional degree, with an income of 25000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative.
252	413	Did you read into at all about the attack in paris? It is absolutely hearbreaking everything that occured and really makes me upset about the current climate of the world. I have always though that people aren't just good or evil but reading about that terrorist attack really made me think otherwise. It is absolutely sickening and i can't believe that someone could do that to another person or group of people. Something needs to be done about terrorism but what can we do without just creating more terrorists.	1.8333333333333333	5.75	23	1	4	2	23	70000	4.0	5.5	6.5	3.5	5.0	2.286	2.0	3.0	4.429	1	train	2051	Disgust/Sadness	89	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	Did you read into at all about the attack in paris? It is absolutely hearbreaking everything that occured and really makes me upset about the current climate of the world. I have always though that people aren't just good or evil but reading about that terrorist attack really made me think otherwise. It is absolutely sickening and i can't believe that someone could do that to another person or group of people. Something needs to be done about terrorism but what can we do without just creating more terrorists.'An essay written by a 23 years old female, postgradute or with a professional degree, with an income of 70000$.The essay expresses low empathy and high distress levels. The top emotions expressed in the essay are: anger, negative.'	An essay written by a 23 years old female, postgradute or with a professional degree, with an income of 70000$.The essay expresses low empathy and high distress levels. The top emotions expressed in the essay are: anger, negative.
318	39	After reading the article, i felt really bad for the wolf and animals that get hunted in general. I think that there should definitely be some sort of punishment for people who decide to kill animals, especially endangered species of animals just for fun. I think it is so inhumane and twisted that someone can kill a beautiful animal like that with no type of remorse whatsoever.	1.0	2.5	17	1	6	1	29	85000	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	1	train	2048	Disgust/Sadness	67	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	After reading the article, i felt really bad for the wolf and animals that get hunted in general. I think that there should definitely be some sort of punishment for people who decide to kill animals, especially endangered species of animals just for fun. I think it is so inhumane and twisted that someone can kill a beautiful animal like that with no type of remorse whatsoever.'An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 85000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 85000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.
99	57	really? world worst zoo? Should we even have anything like that? It is a very pitiable state we've found our self in. Humans keep destroying everything Mother nature has bestowed us with. We pick up animals form their natural habitats, deprive them of social and emotional bondings with their kind and the best we can offer is deplorable habit.	6.666666666666667	6.25	40	1	7	1	28	165000	6.25	5.75	3.25	6.75	6.0	3.357	2.429	3.2145	3.4285	2	train	2393	Disgust/Sadness	59	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	really? world worst zoo? Should we even have anything like that? It is a very pitiable state we've found our self in. Humans keep destroying everything Mother nature has bestowed us with. We pick up animals form their natural habitats, deprive them of social and emotional bondings with their kind and the best we can offer is deplorable habit.'An essay written by a 28 years old female, postgradute or with a professional degree, with an income of 165000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 28 years old female, postgradute or with a professional degree, with an income of 165000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: positive.
142	94	This is really a shame with whats going on. I feel like the war on terror has been a massive failure. We have lost soldiers. I think of how many families no longer have their children any longer. Then the situation in the Middle East is heartbreaking as well. Young kids, some teenagers have been used as pawns in this sick game. Women are being treated like pieces of meat.I wish I could say that there was something that we as a nation can do, but the situation looks pretty bleak. I think maybe the best thing to do is to stop invading these countries for their oil. It's our own fault in many ways.	7.0	7.0	18	1	5	1	40	25000	7.0	7.0	7.0	7.0	7.0	5.0	1.429	4.857	4.857	1	train	2391	Disgust/Sadness	115	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	This is really a shame with whats going on. I feel like the war on terror has been a massive failure. We have lost soldiers. I think of how many families no longer have their children any longer. Then the situation in the Middle East is heartbreaking as well. Young kids, some teenagers have been used as pawns in this sick game. Women are being treated like pieces of meat.I wish I could say that there was something that we as a nation can do, but the situation looks pretty bleak. I think maybe the best thing to do is to stop invading these countries for their oil. It's our own fault in many ways.'An essay written by a 40 years old female, postgradute or with a professional degree, with an income of 25000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 40 years old female, postgradute or with a professional degree, with an income of 25000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative.
378	91	I just read this horrifying article. I am actually not sure that I should even tell you about it because it was so disturbing. It was about this woman who was on the Dr. Phil show. When she was a little girls she was sexually abused by by both her parents. No need to read that again, yes, I said both her parents. They forced her to have sex with the father and the mother videotaped all of it and then they sold the footage. It makes me want to throw up. How horrible of a human being do you have to be to do that to your own child. Thankfully both parents got charged and sentenced to 20 years. Unfortunately their sentence is up. The mother was on the tv show saying how much she regrets it and that the father made her do it. I do not believe her for a second.I would rather die than hurt my kid	6.0	5.125	20	1	3	1	33	58000	6.5	5.5	5.0	6.5	6.5	3.714	2.286	3.286	4.571	1	train	2047	Disgust/Sadness	161	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	I just read this horrifying article. I am actually not sure that I should even tell you about it because it was so disturbing. It was about this woman who was on the Dr. Phil show. When she was a little girls she was sexually abused by by both her parents. No need to read that again, yes, I said both her parents. They forced her to have sex with the father and the mother videotaped all of it and then they sold the footage. It makes me want to throw up. How horrible of a human being do you have to be to do that to your own child. Thankfully both parents got charged and sentenced to 20 years. Unfortunately their sentence is up. The mother was on the tv show saying how much she regrets it and that the father made her do it. I do not believe her for a second.I would rather die than hurt my kid'An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 58000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 58000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative.
170	228	It is incredibly alarming that slavery is still being perpetuated in certain parts of the world. I am particularly disturbed by the fact that the parents willingly sent their children to this tailor. How disturbing. These young girls were robbed of their innocence and their parents did not sufficiently protect them.	4.0	1.25	35	1	6	3	33	64000	6.5	7.0	3.5	4.5	7.0	3.714	1.0	2.429	1.429	1	train	2046	Disgust/Sadness	51	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	It is incredibly alarming that slavery is still being perpetuated in certain parts of the world. I am particularly disturbed by the fact that the parents willingly sent their children to this tailor. How disturbing. These young girls were robbed of their innocence and their parents did not sufficiently protect them.'An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 64000$.The essay expresses medium empathy and low distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 64000$.The essay expresses medium empathy and low distress levels. The top emotions expressed in the essay are: positive.
162	375	People visit a region and all they after is how to maim and deplete the population of an endangered specie. How wicked can human be. It is sad and totally unacceptable. I feel the locals should prevnt people from visiting. They should do more to protect the animals especially the bears from the wicked hands of the visitors.	6.333333333333333	6.0	40	1	7	1	28	165000	6.25	5.75	3.25	6.75	6.0	3.357	2.429	3.2145	3.4285	2	train	2050	Disgust/Sadness	58	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	People visit a region and all they after is how to maim and deplete the population of an endangered specie. How wicked can human be. It is sad and totally unacceptable. I feel the locals should prevnt people from visiting. They should do more to protect the animals especially the bears from the wicked hands of the visitors.'An essay written by a 28 years old female, postgradute or with a professional degree, with an income of 165000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: positive, negative.'	An essay written by a 28 years old female, postgradute or with a professional degree, with an income of 165000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: positive, negative.
232	128	This is disgusting. I have no doubt this woman is telling the truth. It seems men these days including our own president think that this behavior is acceptable. Because there is no proof, probably nothing will be done. God help any woman these days who is harassed or touched or even raped and doesn't have proof. There is no justice any more. We have to worry about our daughters. 	3.8333333333333335	7.0	47	2	6	1	37	135000	6.0	6.0	1.5	7.0	3.0	4.857	3.571	4.286	4.857	2	train	2397	Anger/Disgust	69	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	This is disgusting. I have no doubt this woman is telling the truth. It seems men these days including our own president think that this behavior is acceptable. Because there is no proof, probably nothing will be done. God help any woman these days who is harassed or touched or even raped and doesn't have proof. There is no justice any more. We have to worry about our daughters. 'An essay written by a 37 years old female, postgradute or with a professional degree, with an income of 135000$.The essay expresses medium empathy and high distress levels. The top emotions expressed in the essay are: trust.'	An essay written by a 37 years old female, postgradute or with a professional degree, with an income of 135000$.The essay expresses medium empathy and high distress levels. The top emotions expressed in the essay are: trust.
97	57	Why do human have to be so wicked? I capture innocent animal from their homes, enslave them and deprive them of the right treatment. It is a very sad and wicked situation. We should leave things the way they are if we know we are not capable of affording these animals what nature will give them. We dont have to keep spoiling everything the nature begot in the name of domination. It is not right!!!	6.5	6.5	40	1	7	1	28	165000	6.25	5.75	3.25	6.75	6.0	3.357	2.429	3.2145	3.4285	1	train	2061	Anger/Disgust	75	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	Why do human have to be so wicked? I capture innocent animal from their homes, enslave them and deprive them of the right treatment. It is a very sad and wicked situation. We should leave things the way they are if we know we are not capable of affording these animals what nature will give them. We dont have to keep spoiling everything the nature begot in the name of domination. It is not right!!!'An essay written by a 28 years old female, postgradute or with a professional degree, with an income of 165000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 28 years old female, postgradute or with a professional degree, with an income of 165000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative.
351	116	This seems like a horrible situation with no real solution.  It is crazy that cholera is still an issue in 2019 but apparently it is going strong in some places.  I'm not sure that there is an obvious solution except maybe better sanitation for some of these people.  But I guess some of that is cultural and not much can be done to fix it.  Educating the people about it does not seem to have helped much, nor does vaccinating them.  So what do you do, really?	2.333333333333333	1.0	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	2	train	2394	Anger/Disgust	87	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	This seems like a horrible situation with no real solution.  It is crazy that cholera is still an issue in 2019 but apparently it is going strong in some places.  I'm not sure that there is an obvious solution except maybe better sanitation for some of these people.  But I guess some of that is cultural and not much can be done to fix it.  Educating the people about it does not seem to have helped much, nor does vaccinating them.  So what do you do, really?'An essay written by a 38 years old female, postgradute or with a professional degree, with an income of 42000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 38 years old female, postgradute or with a professional degree, with an income of 42000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive.
218	247	I feel so upset that someone in the name of god would think its okay to plan and carry out a plan to kill  a bunch of people . Just innocent people thinking they are about to go to a concert and enjoy themselves and there life is taken away in the blink of a eye and for what. What has to happen for more gun laws how many people have to be killed in such a senseless way . Its becoming that we are so use to people being killed in this mannor that it its almost becoming  the norm	4.0	4.25	39	2	4	3	34	34000	6.0	6.0	6.5	6.0	6.0	4.571	2.143	4.857	4.857	2	train	2062	Anger/Disgust	101	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	I feel so upset that someone in the name of god would think its okay to plan and carry out a plan to kill  a bunch of people . Just innocent people thinking they are about to go to a concert and enjoy themselves and there life is taken away in the blink of a eye and for what. What has to happen for more gun laws how many people have to be killed in such a senseless way . Its becoming that we are so use to people being killed in this mannor that it its almost becoming  the norm'An essay written by a 34 years old female, postgradute or with a professional degree, with an income of 34000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: anticipation.'	An essay written by a 34 years old female, postgradute or with a professional degree, with an income of 34000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: anticipation.
351	116	Cholera seems to effect poor countries more then rich ones which is why you should not care about this too much these countries need to start investing in their own ability to provide clean drinking water instead of looking for handouts they suffer from corruption which is hindering them from coming up with a way to fight the disease	4.0	4.25	33	1	4	5	33	36000	4.25	4.25	4.5	4.25	3.75	2.714	2.857	3.286	2.9285	1	train	2074	Anger/Disgust	59	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	Cholera seems to effect poor countries more then rich ones which is why you should not care about this too much these countries need to start investing in their own ability to provide clean drinking water instead of looking for handouts they suffer from corruption which is hindering them from coming up with a way to fight the disease'An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 36000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 36000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: negative.
290	71	The fact that these villagers are placing money they receive from these poachers in order to side with them and attack anti poachers unit of rangers is pathetic. It shows that money really is the root of all evil! I can not believe it to be honest! It makes my blood boil that people do not care for these animals being hurt for profit.	5.833333333333333	6.0	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	2	train	2065	Anger/Disgust	64	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	The fact that these villagers are placing money they receive from these poachers in order to side with them and attack anti poachers unit of rangers is pathetic. It shows that money really is the root of all evil! I can not believe it to be honest! It makes my blood boil that people do not care for these animals being hurt for profit.'An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: anger.'	An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: anger.
342	186	This angers me to know stuff like this still goes on in 2019. The fact that another country has to help another with troops shows that we aren't in better times like some people say. Kenya  deported an official knowing he was most likely to die when he arrived back in Sudan. This is cold blooded and Kenya should be ashamed of themselves for this.	5.5	5.875	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	2	train	2396	Anger/Disgust	65	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	This angers me to know stuff like this still goes on in 2019. The fact that another country has to help another with troops shows that we aren't in better times like some people say. Kenya  deported an official knowing he was most likely to die when he arrived back in Sudan. This is cold blooded and Kenya should be ashamed of themselves for this.'An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative.
256	174	This is all disgusting and makes me wonder how anyone could have sympathy or pause for battling militant Islam head-on.  These people are savages and should be dealt with with no sympathy or quarter.  That we pulled out of the region cowardly is disgraceful.  However, I also feel that the people of the region are complicit in their own suffering.  If you allow this type of disease to build, you suffer the consequences.  They can say that it's a function of U.S. interference, but it's not.  It's existed for eons and they've allowed it to grow, and now they either have to fight back or suffer under it.  Other nations fought their oppressors, internal or external, and weren't just passive.  These Arabs and Persians are just so passive and impotent with their overlords.	3.333333333333333	6.75	48	1	6	1	41	28000	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	2	train	2054	Anger/Disgust	133	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	This is all disgusting and makes me wonder how anyone could have sympathy or pause for battling militant Islam head-on.  These people are savages and should be dealt with with no sympathy or quarter.  That we pulled out of the region cowardly is disgraceful.  However, I also feel that the people of the region are complicit in their own suffering.  If you allow this type of disease to build, you suffer the consequences.  They can say that it's a function of U.S. interference, but it's not.  It's existed for eons and they've allowed it to grow, and now they either have to fight back or suffer under it.  Other nations fought their oppressors, internal or external, and weren't just passive.  These Arabs and Persians are just so passive and impotent with their overlords.'An essay written by a 41 years old female, postgradute or with a professional degree, with an income of 28000$.The essay expresses medium empathy and high distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 41 years old female, postgradute or with a professional degree, with an income of 28000$.The essay expresses medium empathy and high distress levels. The top emotions expressed in the essay are: negative.
448	11	I don't care about this at all.  There are well over one billion Indians and Pakistanis.  We have enough of them.  I don't care if a few get lost from these people fighting over Kashmir.  That's been going on for decades anyway.  I'm sure it's pointless, but these two sides won't back down so it'll keep going on.  They're too nuclear powers so that's the only thing that makes this kind of interesting.  I love how the Bollywood directors won't hire Pakistani actors.  Pakistan sucks.  They harbor a lot of terrorists and a lot of bad crap happens in, and comes out of, Pakistan.  I'm sure they're to blame for most of the hostilities in the region.	1.0	1.125	48	1	6	1	41	28000	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	1	train	2056	Anger/Disgust	117	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	I don't care about this at all.  There are well over one billion Indians and Pakistanis.  We have enough of them.  I don't care if a few get lost from these people fighting over Kashmir.  That's been going on for decades anyway.  I'm sure it's pointless, but these two sides won't back down so it'll keep going on.  They're too nuclear powers so that's the only thing that makes this kind of interesting.  I love how the Bollywood directors won't hire Pakistani actors.  Pakistan sucks.  They harbor a lot of terrorists and a lot of bad crap happens in, and comes out of, Pakistan.  I'm sure they're to blame for most of the hostilities in the region.'An essay written by a 41 years old female, postgradute or with a professional degree, with an income of 28000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 41 years old female, postgradute or with a professional degree, with an income of 28000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.
454	182	Wow, this is unbelievable!!!  Who would do something like this to a tiny harmless kitten?  I'm shocked and thoroughly disgusted that someone would even be able to go through the actions to harm a kitten like this.  It is just sickening and hopefully they can find this person and prosecute them to the fullest extent of the law, this is just outrageous and ridiculous.  It sounds like a precursor to serial killer behavior, honestly, because who does something like that except an extremely depraved person?	4.166666666666667	4.0	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	2	train	2071	Anger/Disgust	85	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	Wow, this is unbelievable!!!  Who would do something like this to a tiny harmless kitten?  I'm shocked and thoroughly disgusted that someone would even be able to go through the actions to harm a kitten like this.  It is just sickening and hopefully they can find this person and prosecute them to the fullest extent of the law, this is just outrageous and ridiculous.  It sounds like a precursor to serial killer behavior, honestly, because who does something like that except an extremely depraved person?'An essay written by a 38 years old female, postgradute or with a professional degree, with an income of 42000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 38 years old female, postgradute or with a professional degree, with an income of 42000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: negative.
167	228	This story is bothersome on a number of levels.  Obviously people are going to be angry at the shop owner and the family, which they should.  And obviously the authorities, who do nothing and allow this to go on.  But what about the families who keep having children they feel obligated to send to work at age 11 and 12?  Stop having children you can't feed.  These countries are all grossly overpopulated but they keep having kids.  The parents feel bad that their kids got treated this way, but they're the ones who sent them there.	3.333333333333333	5.25	48	1	6	1	41	28000	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	2	train	2070	Anger/Disgust	96	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	This story is bothersome on a number of levels.  Obviously people are going to be angry at the shop owner and the family, which they should.  And obviously the authorities, who do nothing and allow this to go on.  But what about the families who keep having children they feel obligated to send to work at age 11 and 12?  Stop having children you can't feed.  These countries are all grossly overpopulated but they keep having kids.  The parents feel bad that their kids got treated this way, but they're the ones who sent them there.'An essay written by a 41 years old female, postgradute or with a professional degree, with an income of 28000$.The essay expresses medium empathy and high distress levels. The top emotions expressed in the essay are: anger, negative, disgust.'	An essay written by a 41 years old female, postgradute or with a professional degree, with an income of 28000$.The essay expresses medium empathy and high distress levels. The top emotions expressed in the essay are: anger, negative, disgust.
