conversation_id	turn_id	text	EmotionalPolarity	Emotion	Empathy	speaker_number	article_id	speaker_id	essay_id
487	11	I agree, I do not post good or bad things to social media. I like my life to be my life.	1.3333	1.3333	1.6667	2	395.0	30.0	986.0
487	12	Agreed.   I worry about the first generation of our kids children.   Everything is on social media.   Worst thing that we have ever technologically done.	1.6667	3.0	2.0	1	395.0	8.0	486.0
487	13	Now people kill themselves over what strangers say in the comments.	2.0	2.6667	2.0	2	395.0	30.0	986.0
487	14	Yes they do.  We had a freshman in high school jump off a bridge because of horrendous bullying.   However, I feel like parents have a huge responsibility of monitoring all social media AND no child should have those accounts until high school	2.0	4.0	2.3333	1	395.0	8.0	486.0
487	15	I would agree with that. I think children are exposed to a lot of concepts that at that age I had no clue about and was happy not having a clue about.	1.6667	2.3333	2.3333	2	395.0	30.0	986.0
487	16	All kinds of studies indicate that their brains cannot process what is going on because their frontal cortex is not developed.   You can't unsee what you saw.	2.0	2.3333	2.0	1	395.0	8.0	486.0
487	17	I agree. I found it heart breaking that the child got a heart transport and had to die by a gunshot.	2.0	4.0	3.6667	2	395.0	30.0	986.0
487	18	I cannot think about that much.   It's very disturbing.  What were they thinking as they were being shot (:	2.0	4.3333	3.6667	1	395.0	8.0	486.0
487	19	I know this conversation is about empathy, I just can not put myself in the shoes of killing my family.	1.6667	2.6667	1.6667	2	395.0	30.0	986.0
487	2	By the article, there was a great deal going on their lives, regardless of the Mom's PTSD with the little girl.   The entire household would be affected.   I just do not understand how things get so dark you would someone especially your family.	2.0	3.3333	3.3333	1	395.0	8.0	486.0
487	20	Nor can I.   It has been great chatting with you today.   I hope your day is filled with joy.    goodbye	1.0	2.6667	1.3333	1	395.0	8.0	486.0
487	21	You too! bye	0.6667	2.0	1.0	2	395.0	30.0	986.0
487	3	I feel that it is a dad's job to protect his children and never to harm them. I feel sorry for all the things going on in their house, but that is no excuse for what he did.	2.0	3.3333	3.3333	2	395.0	30.0	986.0
487	4	I totally agree.   If one of them had mental illness, the other should have insisted they get help or have them committed.	1.6667	3.0	2.6667	1	395.0	8.0	486.0
487	5	It has to be hard on the both families what happened.	1.6667	2.6667	3.6667	2	395.0	30.0	986.0
487	6	All the parents, grandparents, friends, etc.   I cannot imagine what they all feel.	2.0	4.0	4.3333	1	395.0	8.0	486.0
487	7	Mark's family seemed really supportive.	0.6667	2.3333	2.6667	2	395.0	30.0	986.0
487	8	They did.   My daughter has a lifelong friend whose husband is very mentally ill.   Her lifelong friend will not do what is the best for him.   My daughter is a psyc major.   Her fear is he will kill of them.   They have three little boys.  It just seems like everybody has their head in the sand.   Just like this story.	1.6667	3.6667	3.3333	1	395.0	8.0	486.0
487	9	Sorry to hear that.	2.0	2.0	2.3333	2	395.0	30.0	986.0
488	0	what a tragic story	2.0	4.0	4.0	1	395.0	26.0	487.0
488	1	yeah, it just goes to show that you can never really know what people are going through behind the scenes.	1.6667	2.0	4.0	2	395.0	25.0	987.0
488	10	I came across people like that in relationships and cut it off right away, luckily, have you?	1.0	2.0	1.6667	1	395.0	26.0	487.0
488	11	yes, actually. I went through a long period of rationalizing their behavior before I cut it off though.	2.0	2.6667	2.0	2	395.0	25.0	987.0
488	12	it's understandable-that's what abusers do, some of them are very charismatic and make us believe that they are angles and your're the problem	2.0	2.0	2.3333	1	395.0	26.0	487.0
488	13	yep, plus lots of gas lighting. So, do you think the husband would have reacted differently if his wife had just stolen away with the kids?	1.6667	3.0	2.3333	2	395.0	25.0	987.0
488	14	maybe if she went to stay with a family and went away to a disclosed location, it would stop him from killing everyone-if he just wanted to take his life, fine, go ahead!	2.0	3.3333	2.3333	1	395.0	26.0	487.0
488	15	Do you think he was aware of her facebook posts?	1.0	1.3333	2.0	2	395.0	25.0	987.0
488	16	of course, it's all public, that probably ignited the fire even more, she should not have done it	1.6667	2.0	2.3333	1	395.0	26.0	487.0
488	17	yeah, I thought that was a mistake on her part. I can understand how trapped she must have felt though and needed to have her feelings validated.	1.6667	1.6667	3.0	2	395.0	25.0	987.0
488	18	she should have done it privately. however, damage is done and he stole his kids lives, tragic and pathetic	2.0	2.6667	2.6667	1	395.0	26.0	487.0
488	19	definitely, well thanks for chatting! bye	0.6667	1.6667	1.3333	2	395.0	25.0	987.0
488	2	I feel extreme pity for the kids and wife but nothing but anger for the husband-he is a coward for taking his young kids' lives!	2.0	4.6667	4.3333	1	395.0	26.0	487.0
488	20	thank you bye	1.0	1.3333	1.0	1	395.0	26.0	487.0
488	3	the dog too!	1.6667	3.6667	4.0	2	395.0	25.0	987.0
488	4	yes! He could have worked things out with some counseling. If his wife did not want to be with him he did not have to kill everybody!	2.0	4.0	3.6667	1	395.0	26.0	487.0
488	5	True, thinking of all the wasted potential is truly depressing. They didn't really go into detail about the domestic abuse, but someone doesn't just turn into a murderer over night.	1.6667	3.0	3.3333	2	395.0	25.0	987.0
488	6	I think the wife should have left him sooner, maybe the kids would still be alive today. When someone is abusive you just pack up and leave without even have them suspect anything-things can turn pretty ugly with abusive and mental people and there is no telling what they can do!	2.0	3.0	3.0	1	395.0	26.0	487.0
488	7	Exactly, the fact he thought a trip to Disneyland was going to fix deeply rooted problems in his marriage was pretty pathetic.	2.0	2.3333	2.0	2	395.0	25.0	987.0
488	8	yes, the wife should have seen this as a red flag but I guess everybody thinks that their husband, no matter how abusive will kill them and their children	2.0	3.3333	2.6667	1	395.0	26.0	487.0
488	9	Have you ever been in an abusive relationship?	1.3333	1.3333	1.3333	2	395.0	25.0	987.0
489	0	how sad'	2.0	3.3333	3.6667	1	395.0	16.0	488.0
489	1	I agree I cant imagine	2.0	2.3333	3.3333	2	395.0	53.0	988.0
489	10	yes it is very scary especially since these abusers are narcassists and know how to manipulate	2.0	4.0	3.0	1	395.0	16.0	488.0
489	11	Those are the scariest kind of people	2.0	3.6667	3.0	2	395.0	53.0	988.0
489	12	i agree	0.6667	2.0	2.0	1	395.0	16.0	488.0
489	13	more counselorsshould be around	1.0	2.0	2.3333	2	395.0	53.0	988.0
489	14	totally and awareness of how to leave	1.0	2.0	3.0	1	395.0	16.0	488.0
489	15	yes resources for both sides of it	0.3333	2.0	3.0	2	395.0	53.0	988.0
489	16	yea this happens way to often and needs to be addressed	1.3333	2.3333	2.3333	1	395.0	16.0	488.0
489	17	Something will get worse and it finally will	2.0	2.3333	2.3333	2	395.0	53.0	988.0
489	18	So sad	2.0	3.0	3.3333	1	395.0	16.0	488.0
489	19	I agree its been nice talking bye	0.3333	1.6667	2.6667	2	395.0	53.0	988.0
489	2	she was so close to escaping	1.3333	2.3333	3.3333	1	395.0	16.0	488.0
489	20	Bye	1.0	1.3333	0.6667	1	395.0	16.0	488.0
489	3	I agree she just needed a little help	1.0	3.3333	3.0	2	395.0	53.0	988.0
489	4	i never can understandhow it gets that bad	2.0	2.3333	2.6667	1	395.0	16.0	488.0
489	5	Me niether men never can share there emotions and this happens	1.6667	2.3333	2.6667	2	395.0	53.0	988.0
489	6	i agree and they end upturning to alcohal to numb themselves	2.0	3.3333	2.6667	1	395.0	16.0	488.0
489	7	Yes and then lines get crossed, I cant imagine a father or husband hurting there family how	2.0	3.6667	2.6667	2	395.0	53.0	988.0
489	8	its scary to think some women have no way to leave	2.0	3.6667	4.0	1	395.0	16.0	488.0
489	9	I always am afraid this will happen to me, I would not know what to do but be stuck	2.0	2.3333	2.6667	2	395.0	53.0	988.0
490	0	Those poor children and that poor dog.	2.0	3.3333	4.3333	1	395.0	25.0	489.0
490	1	That was so disturbing to read. I agree, i can't believe someone can not only kill the children but also the dog?	2.0	3.3333	3.6667	2	395.0	17.0	989.0
490	10	You have to be an exceptional kind of depraved to murder your own children in cold blood, but yeah, I keep coming back to the dog.	1.6667	4.0	3.6667	1	395.0	25.0	489.0
490	11	I don't even know the logic. I'm trying to see it from her side and maybe she did it so the children don't grow up traumatized or whatever, but the  dog?? Why?!	2.0	4.3333	3.3333	2	395.0	17.0	989.0
490	12	Maybe the dog tried to intervene as she was murdering the only family the dog had.	1.3333	2.3333	2.6667	1	395.0	25.0	489.0
490	13	That's true, i was thinking more of the dog was outdoors and after she killed her family, she went out and shot the dog before shooting herself	1.6667	2.3333	2.6667	2	395.0	17.0	989.0
490	14	Or, perhaps she never liked the dog and had a grudge against it for one reason or another. Did the article mention if the woman worked?	1.3333	1.6667	2.3333	1	395.0	25.0	489.0
490	15	I don't believe i read anything about her. I jsut remember the husband's family saying HE was a working man. This is some Amityville Horror type stuff	1.6667	3.0	2.3333	2	395.0	17.0	989.0
490	16	No kidding. I wonder if their home was sold or destroyed.	1.0	2.3333	2.0	1	395.0	25.0	489.0
490	17	Good question, i might just search up the article because this is pretty interesting. It was nice talking to you! bye	0.3333	1.6667	1.0	2	395.0	17.0	989.0
490	18	bye	1.0	1.0	1.0	1	395.0	25.0	489.0
490	2	Yeah, poor pup didn't do anything wrong. Also, who decides that a trip to Disney World is going to resolve deeply rooted marital issues?	2.0	3.6667	3.6667	1	395.0	25.0	489.0
490	3	Interesting people. I suffer from depression as well but i don't think i would ever do something that extreme.	1.3333	3.6667	2.3333	2	395.0	17.0	989.0
490	4	The vast majority of people who suffer from mental illnesses, myself included, are not violent in any way. It's the exceptional outliers that get all the attention.	1.0	2.0	2.0	1	395.0	25.0	489.0
490	5	"Yes! Which is why everyone thinks people with depression are ""dangerous"" or people just want to stay away form them."	2.0	2.3333	2.3333	2	395.0	17.0	989.0
490	6	The stigma surrounding mental illness is inexcusable and unfounded, but bolstered by books, movies and television. So, the average person has no idea how warped their perception really is.	2.0	2.3333	2.3333	1	395.0	25.0	489.0
490	7	These people need more help instead of people hating them you are right	1.0	2.3333	4.0	2	395.0	17.0	989.0
490	8	And more social integration. Anyway, do you think the husband knew that his wife was broadcasting her intentions on Facebook?	1.0	1.6667	2.3333	1	395.0	25.0	489.0
490	9	probably not, it was just a very messed up situatino. I still can't believe she couldn't even let the dog go.	1.6667	2.3333	3.0	2	395.0	17.0	989.0
491	0	what are your thoughts about the water	1.0	1.0	0.6667	1	218.0	53.0	490.0
491	1	I think the situation is very troubling. How about you?	2.0	2.6667	3.0	2	218.0	25.0	990.0
491	10	oh yeah just wasn'tthe cleanest but no harm would come	0.6667	1.3333	1.0	1	218.0	53.0	490.0
491	11	yeah, I spent some time in Central America and everyone just uses those big blue bottles for drinking water.	1.0	1.3333	1.6667	2	218.0	25.0	990.0
491	12	oh is that safe water?	1.0	1.0	1.6667	1	218.0	53.0	490.0
491	13	yeah, it's purified water that you can get delivered or just buy from the supermarket. Water from the tap is safe to bathe in but imbibing it can make you sick.	1.0	1.0	1.6667	2	218.0	25.0	990.0
491	14	oh that seems super helpful but i cant imagine not having the convenience of drinking from the tap	1.0	2.0	3.0	1	218.0	53.0	490.0
491	15	right? It's definitely a luxury that we take for granted.	0.6667	2.0	3.0	2	218.0	25.0	990.0
491	16	poor kids who knows the damage its done to them already	2.0	3.3333	4.0	1	218.0	53.0	490.0
491	17	yeah, lead is much more detrimental than other contaminants. It can actually kill you.	2.0	3.0	3.0	2	218.0	25.0	990.0
491	18	wow I did not know that why is this not more monitored!	1.3333	3.3333	2.0	1	218.0	53.0	490.0
491	19	because the problem is not widespread enough, yet. Thanks for chatting with me. Hope you have a great afternoon! bye	1.3333	2.3333	1.6667	2	218.0	25.0	990.0
491	2	same it is scary we are suppose to be protected not lied to by the government	2.0	3.6667	1.6667	1	218.0	53.0	490.0
491	20	you two bye!	1.0	2.0	1.0	1	218.0	53.0	490.0
491	3	unfortunately, the government regularly fails in its intended duties. It's crazy to me that people in Flint are still having to use bottled water for everything.	1.6667	3.6667	3.6667	2	218.0	25.0	990.0
491	4	yeah i thought that was fixed when the media coverage went away i guess not	1.3333	2.6667	1.6667	1	218.0	53.0	490.0
491	5	it's been years now and those in power are still failing to act. You'd think there'd be some actor willing to take up the cause to get the problem fixed, but I think the problem stems from corporate interest.	2.0	3.0	2.0	2	218.0	25.0	990.0
491	6	yeah i agree i thought some celebrities were doing alot in the beggining its crazy	1.6667	2.6667	1.6667	1	218.0	53.0	490.0
491	7	Have you ever been in a situation where tap water was unsafe to drink?	1.0	1.0	1.6667	2	218.0	25.0	990.0
491	8	Only at my families cottage the water was all the lake water so we needed bottled water	1.3333	1.0	1.3333	1	218.0	53.0	490.0
491	9	it was safe to bathe and like brush your teeth with though, right?	1.0	1.3333	1.3333	2	218.0	25.0	990.0
492	0	This article is so concerning.	2.0	3.6667	3.3333	1	218.0	8.0	491.0
492	1	I agree.	1.0	2.3333	2.6667	2	218.0	20.0	991.0
492	10	I know.  There are several counties in Eastern KY and of course Michigan than have not had clean water for years.  Those counties in Eastern Kentucky were on TV.   They are poor and do not have the extra cash to buy water all the time.   There was a huge fundraiser that was done.  They raised enough for 2 years of water for them.   Residents were showing what their water was.   It was black sludge.   The county knew it and did nothing.   He was videoed and ran from the cameras.   Makes me very angry.	2.0	4.6667	4.0	1	218.0	8.0	491.0
492	11	It is unacceptable. Unfortunately I don't see anything changing unless there is a new President who supports the EPA in 2020.	2.0	3.6667	2.3333	2	218.0	20.0	991.0
492	12	Obama didn't do anything for them either.   It should be at the top of every sitting President's list but it gets shoeved	2.0	3.6667	2.6667	1	218.0	8.0	491.0
492	13	It is true that those things happened while Obama was in office. I just don't see how anything can be done when Andrew Wheeler is the man in charge of the EPA.	2.0	3.3333	2.0	2	218.0	20.0	991.0
492	14	I so agree.   EPA is run horribly.  My main concern other than the penalties/fines, etc. is what it is doing to our children.   I am extremely concerned.	2.0	3.6667	3.6667	1	218.0	8.0	491.0
492	15	I am as well. This article did not even mention PFAS. Have you heard of it?	1.6667	2.3333	2.3333	2	218.0	20.0	991.0
492	16	No - what is that?	1.0	1.0	1.0	1	218.0	8.0	491.0
492	17	Substances which are used in firefighting foam and a variety of nonstick, cleaning, packaging and other household products, have been linked to thyroid disease and kidney, liver, pancreatic and testicular cancer. They get into the water supply at dangerous levels.	2.0	3.0	2.3333	2	218.0	20.0	991.0
492	18	Ooh.   None of this is good.   I think the whole process of getting anything done anymore is there are too many levels changes go through to get anything substantial done.	2.0	3.6667	2.3333	1	218.0	8.0	491.0
492	19	Yeah that and lobbyists. I hate that lobbyists are allowed to operate how they do.	1.6667	3.0	2.0	2	218.0	20.0	991.0
492	2	Why do all the work to see if drinking water is safe, and then assess no fines or penalties?	1.6667	3.3333	2.6667	1	218.0	8.0	491.0
492	20	And PACs for elections.  They are all corrupt.	2.0	3.3333	1.6667	1	218.0	8.0	491.0
492	21	Yeah the Citizens United decision did so much harm to our country I think.	1.6667	2.6667	2.0	2	218.0	20.0	991.0
492	22	It did.   You are very well versed in politics.  I barely watch it.  It's all opinions and few facts.	1.6667	2.6667	1.3333	1	218.0	8.0	491.0
492	23	I honestly never really paid attention to politics until 2016. It is very hard to know what is true and what is not true when it is not illegal to lie to the American people.(as long as you are not under oath.)	1.6667	2.3333	2.0	2	218.0	20.0	991.0
492	24	Every President from the beginning of time lies, lies, lies.  The only one I feel was truthful was Abraham Lincoln.   Sad to type it.	2.0	4.3333	2.0	1	218.0	8.0	491.0
492	25	Yup lies and fake promises tot he people while making backroom deals with corporations and lobbyists.	1.6667	3.6667	1.6667	2	218.0	20.0	991.0
492	26	So true.   Well let's hope something is done before it's too late with all the water issues.   It was great interacting with you.     goodbye	1.3333	2.3333	1.3333	1	218.0	8.0	491.0
492	27	Yup nice talking with you. Bye	0.6667	1.6667	0.6667	2	218.0	20.0	991.0
492	28	goodbye	1.0	1.0	0.6667	1	218.0	8.0	491.0
492	29	bye	1.0	1.0	0.6667	2	218.0	20.0	991.0
492	3	Yeah it makes absolutely no sense. It is crazy that only 3% faced any sort of repercussions.	2.0	3.6667	2.6667	2	218.0	20.0	991.0
492	4	I know!   So we are wasting millions in analyzing and then do nothing.   The entire article I was thinking we need more Erin Brockovich's in the world to hold all accountable.	1.3333	4.0	3.0	1	218.0	8.0	491.0
492	5	So true. I was thinking that the government needs to set up some sort of national task force or something similar.	0.6667	3.0	2.6667	2	218.0	20.0	991.0
492	6	I feel nothing is being done due to all the kickbacks and buyoffs that has to be going on.	2.0	3.3333	2.6667	1	218.0	8.0	491.0
492	7	Yeah and all of the de-regulation. Not to mention that the head of the EPA is a stooge.	2.0	3.6667	1.6667	2	218.0	20.0	991.0
492	8	Yes he is.   I think in another 20 years, clean water will be almost unattainable	2.0	3.3333	2.0	1	218.0	8.0	491.0
492	9	I think that will surely be true in a lot of places. However certain states have their own rules when it comes to water and they are better than others. As a whole the situation is going to get a lot worse unless something is done.	1.6667	3.3333	2.3333	2	218.0	20.0	991.0
493	0	I think the people who mismanage the water should be punished.	1.3333	3.0	2.3333	1	218.0	30.0	492.0
493	1	i agree, it is awful	2.0	3.3333	2.6667	2	218.0	7.0	992.0
493	10	I agree with that.	0.6667	1.3333	1.3333	1	218.0	30.0	492.0
493	11	normally i'd say otherwise	1.0	1.6667	1.3333	2	218.0	7.0	992.0
493	12	It is a health crisis.	1.6667	3.0	2.3333	1	218.0	30.0	492.0
493	13	it has been going on for a long time too	1.6667	2.6667	2.0	2	218.0	7.0	992.0
493	14	I hate that it effects children so badly.	2.0	3.6667	4.3333	1	218.0	30.0	492.0
493	15	me too and could potentially cause more damage later in life	2.0	3.3333	3.3333	2	218.0	7.0	992.0
493	16	I agree with that too.	1.0	2.0	2.6667	1	218.0	30.0	492.0
493	17	i really hope they figure it out son	1.0	3.0	2.0	2	218.0	7.0	992.0
493	18	Yeah, I hope as a county we update our highways and water pipes.	1.0	2.3333	2.0	1	218.0	30.0	492.0
493	19	nice talking to you. goodbye	0.3333	2.0	1.0	2	218.0	7.0	992.0
493	2	I think it will be happening to a lot more America cities in the future.	1.3333	2.0	2.0	1	218.0	30.0	492.0
493	20	you too. bye	0.6667	1.6667	0.6667	1	218.0	30.0	492.0
493	3	i dont think so after this whole ordeal	1.0	1.6667	2.0	2	218.0	7.0	992.0
493	4	I think a lot of cities were built with the older pipes and have not been updated, but I hope you're right.	1.3333	2.3333	2.0	1	218.0	30.0	492.0
493	5	i think so too. i hope not	1.6667	2.3333	2.0	2	218.0	7.0	992.0
493	6	I wonder what they are doing to mask the lead level.	1.3333	2.0	1.6667	1	218.0	30.0	492.0
493	7	i have no idea. need more transparency	1.3333	2.0	1.6667	2	218.0	7.0	992.0
493	8	Do you think the federal government should step in or leave it to states?	1.0	1.0	1.3333	1	218.0	30.0	492.0
493	9	at this point i think they should step in	1.0	1.3333	1.3333	2	218.0	7.0	992.0
495	0	What did you think about the article?	1.0	1.3333	0.6667	1	218.0	8.0	494.0
495	1	I think this issue is going to be a major problem for older cities, what do you think?	1.6667	2.0	2.0	2	218.0	30.0	994.0
495	10	It's been four years for them.  They showed the water that came out of many people's faucets.  It was completely black - Eastern KY is coal companies - they mine all the coal and do none of the reclamation so all the toxic chemicals just go into the drinking water.   Cancer there is 200% higher than national average.	2.0	3.0	3.0	1	218.0	8.0	494.0
495	11	That is very shameful that we allow people to suffer like this in this country.	2.0	3.3333	4.3333	2	218.0	30.0	994.0
495	12	We are the United States of America on the decline.  Pollution, drinking water, education, housing costs, 1 out of 5 people are hungry - we need to oust everyone every year in the government so it doesn't become about them personally.	1.6667	4.0	3.0	1	218.0	8.0	494.0
495	13	I can agree with that, outside money should have never have been allowed in government.	1.6667	2.6667	2.0	2	218.0	30.0	994.0
495	14	Agreed.   Did you see the documentary on Flint on all the neglect, corruptness, etc.?   They needed an Erin Brockavich. (Spelling)	1.6667	3.0	2.3333	1	218.0	8.0	494.0
495	15	No, I have not seen it. I know they switch water supplies to save money.	1.3333	2.0	2.0	2	218.0	30.0	994.0
495	16	It's even worse that I had imagined.  I worry about all those folks	2.0	3.3333	4.3333	1	218.0	8.0	494.0
495	17	Its hard not to get depressed thinking about all these issues because I see no end in sight.	2.0	3.3333	3.3333	2	218.0	30.0	994.0
495	18	Me either.   It was so very nice chatting with you.  goodbye	0.6667	2.3333	1.0	1	218.0	8.0	494.0
495	19	You too! bye	0.3333	2.3333	0.6667	2	218.0	30.0	994.0
495	2	Absolutely.  And not even older cities anymore.  Most states have areas where they have not had clean water for up to 5 years.   Small towns in Eastern Kentucky is an example	1.6667	2.0	2.3333	1	218.0	8.0	494.0
495	3	Yeah, I do not see a simple answer for this one.	1.3333	2.0	1.6667	2	218.0	30.0	994.0
495	4	Me either.   EPA hands out violations but doesn't follow up or assign huge monetary fines is ridiculous.  Why do the work if there is no follow up to see if company fixed their issues	1.6667	3.0	1.6667	1	218.0	8.0	494.0
495	5	Not companies but local and state governments. I think what they did to Flint should be a crime.	1.6667	3.3333	2.6667	2	218.0	30.0	994.0
495	6	It was.    The county government in Eastern Kentucky just kept tons of money (I don't know the details - just saw it on the News) and nothing was fixed.   They have no drinking water, cooking water, or water to bathe or for toilets.  It just makes me mad.	1.6667	4.6667	3.3333	1	218.0	8.0	494.0
495	7	That makes me mad too. I like money too, but I wouldn't harm people to get it.	2.0	4.3333	3.3333	2	218.0	30.0	994.0
495	8	Exactly.   The checks and balances have to improve before anything gets improved.	1.3333	3.0	1.6667	1	218.0	8.0	494.0
495	9	What is the timeline of getting the people of Kentucky water back?	1.3333	1.6667	2.6667	2	218.0	30.0	994.0
496	0	"I don't buy this story of a guy ""accidentally "" dying in a hotel"	2.0	2.6667	1.0	1	103.0	26.0	495.0
496	1	yea seems sketchy	1.6667	2.0	1.0	2	103.0	16.0	995.0
496	10	"yes, that's why USA still remains the safest place to live at this day and age-we are not perfect but at least we have rights vs countries like Russia who seem ""democratic"" and yet people are totally oppressed"	1.3333	3.0	2.0	1	103.0	26.0	495.0
496	11	I totally agree it makes you feel so grateful knowing that is not how our country runs. It is little scary knowing it did happen in the usa and america did not take criminal action.	1.0	2.3333	2.0	2	103.0	16.0	995.0
496	12	well, luckily we now have Trump in the house, I don;t think he will allow any garbage like this-we still have our rights and guns, thank God!	0.0	3.3333	1.3333	1	103.0	26.0	495.0
496	13	I am going to be honest I was afraid to mention trump becausemany people these days get offended but I agree 100 percent with you. Trump makes this country feel so much safer.	0.0	3.0	1.3333	2	103.0	16.0	995.0
496	14	I just stay away from political discussions around people because you know how they feel about Trump-but anyone with clear head knows he is good for this country-so let them get offended while he tries to give them jobs and fix their lives!	0.0	3.3333	1.3333	1	103.0	26.0	495.0
496	15	It feels like the media gets into peoples heads and people believe everything they hear without researching. It seems weird when new that is supposed to be non bias focuses so much on anti trump. It makes me so angry they can fool that many people.	2.0	4.0	1.3333	2	103.0	16.0	995.0
496	16	fake news-as Trump himself calls it. I stay away from TV as much as possible-they try to control and brainwash people, especially these young and impressionable minds.	1.6667	3.0	1.0	1	103.0	26.0	495.0
496	17	it it so sad to see how some people act towards trump especially on twitter. With recent events I have avoided twitter alltogether.	2.0	3.0	2.0	2	103.0	16.0	995.0
496	18	yes, better to stay away, lots of negativity and deranged people out there	2.0	2.6667	1.3333	1	103.0	26.0	495.0
496	19	they will complain the entire time the economy is doing great and whie they lead successful lives because of trump. People like Bernie Sanders make me so angry they play on poor peoples hot points making false promises they know they can never fulfill.	2.0	3.3333	1.0	2	103.0	16.0	995.0
496	2	we know that Russian dictators take out anyone who is against them	2.0	2.3333	0.6667	1	103.0	26.0	495.0
496	20	Bernie is a crazy but job-on top of that he is a filthy rich person that most of these silly people don;t know, he always beats himself on the chest like he was poor and knows what it's like but the guy has mansions all over the place	2.0	3.3333	0.6667	1	103.0	26.0	495.0
496	21	and he can't even fulfill his promises of $15 wages for his employees because he knows how bad of an idea that is.	2.0	2.6667	0.6667	2	103.0	16.0	995.0
496	22	precisely, anyone who wants to see him elected is out of their mind. there will be a communism.	1.6667	3.3333	0.6667	1	103.0	26.0	495.0
496	23	i agree! have you ever watched the joe rogan podcast?	0.6667	2.0	0.6667	2	103.0	16.0	995.0
496	24	unfortunately not	1.0	1.6667	0.6667	1	103.0	26.0	495.0
496	25	I highly recommend he brings a great non biased platform for everyone to speak while also asking the important questions	0.3333	2.0	0.6667	2	103.0	16.0	995.0
496	26	thank you, I will look into it	0.0	1.3333	0.6667	1	103.0	26.0	495.0
496	27	Awesome! I really enjoyed talking politics with you!	0.0	2.6667	0.6667	2	103.0	16.0	995.0
496	28	same here, thank you and God bless, goodbye!	0.0	2.3333	0.6667	1	103.0	26.0	495.0
496	29	God bless to you as well! goodbye	0.0	2.3333	0.6667	2	103.0	16.0	995.0
496	3	yes i heard bout another story where they attempted to kill  a father and daughter who were spies	1.6667	2.0	0.6667	2	103.0	16.0	995.0
496	4	or the guy who got poisoned a while ago, they slipped something in his tea	1.6667	2.3333	1.0	1	103.0	26.0	495.0
496	5	they definitely do not do a great job of covering it up	1.6667	2.6667	1.0	2	103.0	16.0	995.0
496	6	or they simply don;t care, I recall they shot somebody last year in Ukraine, in the broad day light!	2.0	3.0	1.0	1	103.0	26.0	495.0
496	7	wow that is insane! the 3 diffrent causes of death have me puzzled. They are three completely different ways to die and they fumbled over the official cause for a long time which was odd.	2.0	3.0	1.3333	2	103.0	16.0	995.0
496	8	"Putin will not let any real ""investigations"" take place-that place is a total lawless land, I feel really bad for the people there"	2.0	3.0	3.0	1	103.0	26.0	495.0
496	9	i do as well. He makes it seem like the people are free but they are not. it's very dangerous.	2.0	2.3333	2.3333	2	103.0	16.0	995.0
498	0	It is hard to believe he had all those injuries, but we will never know.	1.3333	2.0	1.6667	1	103.0	30.0	497.0
498	1	What a tragedy!	2.0	3.6667	4.3333	2	103.0	43.0	997.0
498	10	I agree with that. I wonder what made the family say heart attack so quickly.	1.0	2.0	2.3333	1	103.0	30.0	497.0
498	11	Maybe pressure from the government?	1.6667	1.3333	2.0	2	103.0	43.0	997.0
498	12	That is more than likely true.	1.6667	1.3333	2.0	1	103.0	30.0	497.0
498	13	So sad to live under that type of government	2.0	3.0	3.0	2	103.0	43.0	997.0
498	14	Yeah, I think all governments have their dirty secrets.	1.6667	1.6667	1.3333	1	103.0	30.0	497.0
498	15	I hope for the family's sake they can get a real answer. Although I doubt it will happen	1.6667	3.0	3.3333	2	103.0	43.0	997.0
498	16	I think they got the same answers that we were given.	1.3333	1.3333	2.0	1	103.0	30.0	497.0
498	17	Very suspicious either way	2.0	2.0	1.3333	2	103.0	43.0	997.0
498	18	Do you have any other thoughts about the article?	1.0	1.0	1.0	1	103.0	30.0	497.0
498	19	Overall I think that level of government corruption is terrifying	2.0	3.0	1.3333	2	103.0	43.0	997.0
498	2	I do not know if I would call it a tragedy, but it is sad when anybody dies.	2.0	2.0	3.0	1	103.0	30.0	497.0
498	20	I agree with that.	1.3333	1.6667	1.0	1	103.0	30.0	497.0
498	21	It has been nice chatting with you. Goodbye.	0.6667	1.3333	0.6667	2	103.0	43.0	997.0
498	22	You too! bye	0.3333	1.3333	0.6667	1	103.0	30.0	497.0
498	3	The circumstances do raise a number of questions about what may have really occurred	1.3333	1.6667	1.6667	2	103.0	43.0	997.0
498	4	I agree with that. I do not trust Russia because they are known for killing people who upset the government.	1.6667	2.0	1.6667	1	103.0	30.0	497.0
498	5	There seem to be a lot of issues in Russia that deserve a closer look	1.3333	2.0	1.3333	2	103.0	43.0	997.0
498	6	The thing that stood out most for me were the injures to other parts of the body. I could understand a head injury from a fall.	1.0	2.0	2.0	1	103.0	30.0	497.0
498	7	Yeah, it makes me suspicious of the official explanation as well	2.0	2.3333	1.6667	2	103.0	43.0	997.0
498	8	And it took so long for the investigation.	2.0	2.0	1.3333	1	103.0	30.0	497.0
498	9	And we will probably never know the full story	1.6667	2.0	1.3333	2	103.0	43.0	997.0
499	0	Hi there, so what did you think of it?	1.0	1.3333	0.6667	1	103.0	24.0	498.0
499	1	I think he needs to be overthrown	1.6667	2.6667	1.3333	2	103.0	53.0	998.0
499	10	yeah what do you think would be best?	1.0	1.6667	0.6667	1	103.0	24.0	498.0
